842680,47,49,46,368,365,t1,-0.15,-7.91,-0.22,0.32,-91.72,300.73,1.32,-0.09,0.21,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842712,62,41,53,372,374,t1,0.02,-8.00,-0.14,0.32,-91.69,300.73,1.53,-0.16,-0.14,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842731,41,42,44,283,282,t1,-0.09,-7.94,-0.13,0.32,-91.65,300.73,1.46,-0.02,0.14,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842754,42,45,32,293,299,t1,-0.01,-7.98,-0.15,0.32,-91.62,300.73,1.04,-0.09,-0.07,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842773,54,50,41,286,291,t1,-0.07,-7.94,-0.15,0.32,-91.60,300.74,0.90,-0.09,0.00,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842796,42,36,34,250,258,t1,-0.03,-7.98,-0.15,0.32,-91.59,300.74,0.34,-0.09,-0.14,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842815,37,30,35,274,267,t1,-0.07,-7.95,-0.15,0.32,-91.57,300.74,0.55,-0.16,-0.07,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842838,53,44,38,247,251,t1,-0.05,-7.96,-0.19,0.31,-91.54,300.74,0.76,-0.02,-0.14,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842864,49,40,31,277,279,t1,-0.04,-7.96,-0.17,0.31,-91.52,300.75,0.90,-0.16,-0.07,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842887,53,37,32,228,241,t1,-0.06,-7.97,-0.11,0.31,-91.50,300.75,0.69,-0.09,-0.14,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842907,43,37,27,256,262,t1,-0.05,-7.97,-0.16,0.31,-91.48,300.75,0.55,-0.09,-0.07,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842929,39,32,47,230,225,t1,-0.04,-7.97,-0.15,0.31,-91.47,300.75,0.48,-0.02,-0.14,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842949,34,43,37,230,224,t1,-0.05,-7.97,-0.19,0.30,-91.46,300.75,0.62,-0.09,-0.07,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842971,46,31,32,222,217,t1,-0.05,-7.97,-0.13,0.30,-91.44,300.76,0.76,-0.16,-0.07,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
842991,43,31,37,214,219,t1,-0.05,-7.97,-0.13,0.30,-91.42,300.76,0.69,-0.09,-0.14,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
843014,31,36,36,213,221,t1,-0.05,-7.96,-0.13,0.30,-91.40,300.76,0.62,-0.09,-0.07,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
843033,33,33,38,214,218,t1,-0.06,-7.96,-0.15,0.30,-91.38,300.76,0.76,-0.16,-0.14,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
843056,45,28,30,219,213,t1,-0.05,-7.97,-0.15,0.30,-91.35,300.77,0.76,-0.02,-0.07,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
843082,44,54,31,221,214,t1,-0.05,-7.97,-0.15,0.30,-91.35,300.77,0.00,0.00,0.00,-0.34,0.36,0.62,-0.61,1,14.17,49.34,0.0964447
843100,37,39,50,219,220,t1,-0.05,-7.97,-0.16,0.30,-91.30,300.77,1.39,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1,14.17,49.34,0.0964447
843124,48,36,36,217,221,t1,-0.05,-7.96,-0.13,0.29,-91.25,300.77,1.95,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1,14.17,49.34,0.0964447
843147,45,45,42,217,220,t1,-0.05,-7.97,-0.13,0.30,-91.21,300.77,2.02,-0.09,0.00,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843168,51,40,38,216,215,t1,-0.04,-7.97,-0.10,0.29,-91.17,300.77,1.95,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843191,39,36,36,212,224,t1,-0.05,-7.97,-0.14,0.30,-91.13,300.77,1.74,-0.02,0.00,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843210,35,30,41,217,217,t1,-0.05,-7.97,-0.11,0.29,-91.08,300.78,2.09,-0.16,-0.07,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843233,35,40,30,217,217,t1,-0.05,-7.96,-0.11,0.29,-91.04,300.78,2.09,-0.16,-0.07,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843253,25,27,34,219,224,t1,-0.06,-7.97,-0.04,0.30,-90.99,300.78,1.88,-0.16,0.00,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843275,49,29,36,228,223,t1,-0.05,-7.97,-0.06,0.29,-90.95,300.79,0.76,-0.16,-0.21,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843302,41,45,34,223,219,t1,-0.04,-7.96,-0.05,0.29,-90.94,300.79,0.06,-0.09,-0.14,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843324,43,37,37,217,221,t1,-0.05,-7.96,-0.01,0.29,-90.94,300.79,-0.43,-0.02,-0.14,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843344,32,44,41,210,210,t1,-0.06,-7.97,-0.05,0.28,-90.96,300.79,-1.06,-0.02,-0.21,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843367,41,24,36,214,219,t1,-0.05,-7.97,-0.10,0.28,-90.98,300.79,-1.34,-0.02,-0.21,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843386,35,34,32,210,220,t1,-0.05,-7.97,-0.09,0.28,-91.00,300.79,-1.13,0.05,-0.14,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843409,42,36,36,211,218,t1,-0.04,-7.97,-0.15,0.27,-91.02,300.79,-1.06,0.05,-0.14,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843428,31,41,45,213,223,t1,-0.04,-7.96,-0.15,0.27,-91.04,300.79,-0.71,-0.02,-0.14,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843451,32,32,31,218,212,t1,-0.04,-7.97,-0.11,0.27,-91.04,300.79,-0.50,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843471,30,31,34,221,216,t1,-0.06,-7.96,-0.10,0.27,-91.05,300.79,-0.50,0.05,-0.07,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843493,31,34,34,221,218,t1,-0.06,-7.97,-0.13,0.27,-91.06,300.80,0.06,-0.09,0.00,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843519,42,36,43,220,223,t1,-0.04,-7.98,-0.10,0.27,-91.05,300.80,0.06,-0.09,-0.14,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843542,39,44,39,221,222,t1,-0.05,-7.96,-0.11,0.27,-91.05,300.80,0.13,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843561,38,32,49,226,215,t1,-0.04,-7.97,-0.08,0.27,-91.05,300.80,-0.29,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843584,32,36,33,216,221,t1,-0.06,-7.95,-0.07,0.27,-91.06,300.80,-1.06,0.05,-0.14,-0.34,0.35,0.62,-0.61,1,14.16,49.39,0.0964426
843604,49,40,44,216,214,t1,-0.04,-7.97,-0.11,0.26,-91.09,300.80,-1.48,-0.02,-0.21,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843629,32,47,27,211,218,t1,-0.05,-7.96,-0.16,0.26,-91.13,300.80,-1.76,0.05,-0.07,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843648,39,29,32,214,217,t1,-0.04,-7.97,-0.14,0.26,-91.16,300.80,-1.76,-0.09,-0.21,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843671,34,28,42,216,219,t1,-0.06,-7.97,-0.14,0.26,-91.20,300.80,-1.90,0.12,-0.07,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843690,40,32,28,219,215,t1,-0.05,-7.98,-0.13,0.26,-91.23,300.80,-1.62,0.05,-0.14,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843713,38,38,41,218,221,t1,-0.05,-7.97,-0.19,0.26,-91.27,300.80,-0.64,-0.09,0.00,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843739,36,38,39,220,215,t1,-0.05,-7.97,-0.17,0.26,-91.27,300.80,-0.08,-0.09,0.00,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843762,34,35,51,215,218,t1,-0.05,-7.97,-0.15,0.26,-91.26,300.80,0.20,-0.09,0.00,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843782,44,33,36,215,221,t1,-0.05,-7.97,-0.16,0.26,-91.26,300.80,0.20,-0.02,0.00,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843804,39,46,42,221,221,t1,-0.03,-7.97,-0.13,0.26,-91.25,300.80,0.20,-0.09,0.00,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843824,43,44,31,219,214,t1,-0.05,-7.97,-0.15,0.26,-91.25,300.81,0.06,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843846,44,41,45,217,219,t1,-0.04,-7.97,-0.13,0.26,-91.25,300.81,-0.22,-0.02,0.00,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843866,46,37,45,220,215,t1,-0.05,-7.96,-0.15,0.26,-91.25,300.81,-0.22,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843889,47,35,38,213,216,t1,-0.06,-7.97,-0.14,0.26,-91.25,300.81,-0.29,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
843909,34,37,33,217,215,t1,-0.07,-7.96,-0.14,0.26,-91.26,300.81,-0.43,-0.16,-0.07,-0.34,0.35,0.62,-0.61,1,14.14,49.43,0.0964356
