3997044.0,42.50209984848486,nan,-71.88654000000001,nan,227.0,0.0,4230.126,7153.1924,1.0,1.0
3997269.0,42.5020996969697,nan,-71.8865403030303,nan,215.0,0.0,4230.126,7153.1924,0.0,0.0
3997488.0,42.50209954545455,nan,-71.88654045454547,nan,217.0,0.0,4230.126,7153.1924,0.0,0.0
3997707.0,42.502099393939396,nan,-71.8865406060606,nan,213.0,0.0,4230.126,7153.1924,0.0,0.0
3997733.0,42.50209924242425,nan,-71.88654075757574,nan,225.0,0.0,4230.126,7153.1924,0.0,0.0
3997759.0,42.502099090909084,nan,-71.88654090909091,nan,222.0,0.0,4230.126,7153.1924,0.0,0.0
3997785.0,42.50209893939394,nan,-71.88654106060606,nan,225.0,0.0,4230.126,7153.1924,0.0,0.0
3997812.0,42.5020987878788,nan,-71.8865412121212,nan,221.0,0.0,4230.126,7153.1924,0.0,0.0
3997838.0,42.50209863636365,nan,-71.88654136363637,nan,223.0,0.0,4230.126,7153.1924,0.0,0.0
3997864.0,42.50209848484849,nan,-71.88654151515154,nan,221.0,0.0,4230.126,7153.1924,0.0,0.0
3997889.0,42.502098333333336,nan,-71.88654166666667,nan,212.0,0.0,4230.126,7153.1924,0.0,0.0
3997915.0,42.502098181818184,nan,-71.88654181818183,nan,211.0,0.0,4230.126,7153.1924,0.0,0.0
3997942.0,42.50209803030304,nan,-71.88654196969696,nan,206.0,0.0,4230.126,7153.1924,0.0,0.0
3997968.0,42.50209787878787,nan,-71.88654212121213,nan,219.0,0.0,4230.126,7153.1924,0.0,0.0
3997993.0,42.50209772727273,nan,-71.88654227272727,nan,222.0,0.0,4230.126,7153.1924,0.0,0.0
3998020.0,42.50209757575759,nan,-71.88654242424244,nan,214.0,0.0,4230.126,7153.1924,0.0,0.0
3998045.0,42.502097424242436,nan,-71.88654257575757,nan,215.0,0.0,4230.126,7153.1924,0.0,0.0
3998072.0,42.502097272727276,nan,-71.88654272727273,nan,208.0,0.0,4230.126,7153.1924,0.0,0.0
