3222723,17,30,40,154,67,t1,-0.75,-7.08,1.67,3.82,-80.03,314.70,1.32,0.16,-0.,-80.56,3166,-0.27,-0.59,0.72,1,27.57,26.47,0.0748752
3222737,21,30,135,138,102,t1,-0.44,-7.77,1.05,5.03,-80.55,316.12,1.25,-0.68,0.06,0.26,-0.27,-0.59,0.72,1,27.57,26.47,0.0748752
3222756,27,30,146,133,98,t1,-0.45,-8.15,1.42,5.01,-80.54,316.14,0.27,-0.61,-0.22,0.26,-0.27,-0.59,0.72,1,27.57,26.47,0.0748752
3222780,27,30,108,139,111,t1,-0.63,-8.01,1.29,5.00,-80.54,316.14,2.79,-0.54,0.06,0.26,-0.27,-0.59,0.72,1,27.57,26.47,0.0748752
3222807,31,29,67,136,76,t1,-0.86,-7.96,1.37,5.01,-80.51,316.15,1.18,-0.40,0.13,0.26,-0.27,-0.59,0.72,1,27.57,26.47,0.0748752
3222829,17,30,77,137,90,t1,-0.81,-7.78,1.24,5.02,-80.52,316.15,-0.50,-0.19,-0.15,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3222851,18,29,52,136,110,t1,-0.96,-7.94,1.12,5.03,-80.56,316.15,-0.85,0.02,-0.43,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3222873,38,25,98,160,126,t1,-0.91,-8.05,1.42,5.03,-80.55,316.15,-0.08,-0.19,-0.43,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3222894,18,30,52,155,125,t1,-0.77,-7.68,0.85,5.03,-80.63,316.15,-2.53,0.02,-0.43,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3222916,31,29,55,154,111,t1,-0.80,-7.71,1.11,5.03,-80.59,316.16,2.65,-0.75,-0.15,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3222935,32,31,135,155,119,t1,-0.65,-8.00,1.24,5.00,-80.63,316.15,-1.62,0.16,-1.13,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3222958,21,31,157,132,116,t1,-0.48,-8.45,1.16,4.98,-80.65,316.16,1.95,-0.61,0.62,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3222986,27,26,162,154,76,t1,-0.61,-8.01,1.16,4.99,-80.57,316.18,4.12,-0.75,1.04,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223007,17,31,109,138,116,t1,-0.46,-7.51,1.35,4.98,-80.46,316.20,5.24,-0.75,0.34,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223027,27,30,77,160,126,t1,-0.59,-7.42,1.46,4.98,-80.35,316.22,4.61,-0.89,0.48,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223050,31,30,77,148,110,t1,-0.52,-7.24,1.44,4.97,-80.30,316.24,1.60,-0.68,0.41,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223071,26,29,52,137,125,t1,-0.64,-7.24,1.33,4.98,-80.31,316.23,-0.92,0.23,0.06,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223092,27,30,119,149,111,t1,-0.67,-7.64,1.67,4.96,-80.21,316.24,3.63,-0.61,-0.57,0.26,-0.27,-0.58,0.72,1,27.57,26.49,0.0748685
3223112,26,18,146,153,126,t1,-0.72,-7.35,1.28,4.94,-80.29,316.23,-4.00,0.44,-1.55,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223135,17,30,147,138,111,t1,-0.60,-7.88,1.69,4.91,-80.23,316.24,2.16,-0.61,-0.99,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223155,27,32,120,156,124,t1,-0.97,-8.28,1.55,4.89,-80.38,316.22,-7.85,0.79,-1.90,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223177,30,28,135,137,111,t1,-0.75,-8.02,1.04,4.84,-80.46,316.22,1.18,-0.68,-0.85,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223203,18,30,158,145,111,t1,-0.70,-7.80,1.54,4.82,-80.37,316.24,3.84,-0.89,-0.99,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223226,38,27,216,133,111,t1,-0.63,-7.74,1.34,4.78,-80.44,316.22,-3.86,0.30,-2.04,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223246,37,26,157,140,110,t1,-0.51,-8.33,1.46,4.74,-80.47,316.24,-1.55,-0.82,-1.27,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223269,31,30,41,136,111,t1,-0.48,-8.40,1.23,4.71,-80.57,316.23,-4.42,0.09,-0.78,0.26,-0.27,-0.59,0.72,1,27.57,26.49,0.0748685
3223288,17,31,135,135,119,t1,-0.52,-8.68,1.29,4.69,-80.63,316.23,-2.25,0.09,-0.08,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223313,32,30,92,154,110,t1,-0.52,-8.03,1.00,4.68,-80.73,316.23,-4.00,0.02,-0.15,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223333,25,30,59,137,110,t1,-0.34,-7.13,0.65,4.68,-80.71,316.24,2.86,-0.89,0.83,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223355,18,31,68,126,111,t1,-0.69,-7.58,1.32,4.67,-80.57,316.27,-1.41,0.16,-0.71,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223382,37,31,68,143,111,t1,-0.60,-8.08,1.47,4.65,-80.52,316.27,1.67,-0.19,-0.64,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223405,25,29,107,138,110,t1,-0.82,-8.31,1.52,4.67,-80.56,316.27,-2.39,0.16,0.27,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223424,26,30,72,148,111,t1,-0.80,-7.91,1.08,4.68,-80.73,316.25,-7.64,1.07,0.06,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223447,28,27,76,138,120,t1,-0.91,-7.75,0.69,4.70,-80.88,316.23,-4.98,0.51,-0.29,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223467,38,30,77,155,110,t1,-0.60,-7.25,0.57,4.69,-80.87,316.24,2.65,-0.68,-0.22,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223490,19,30,87,137,125,t1,-0.69,-7.57,0.99,4.69,-80.75,316.26,6.71,-0.89,-0.29,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223510,38,27,88,154,111,t1,-0.61,-8.23,1.46,4.67,-80.68,316.26,3.00,-0.40,-0.71,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223532,26,31,77,139,119,t1,-0.57,-8.20,1.35,4.66,-80.62,316.27,3.21,-0.54,-0.01,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223552,28,30,77,145,110,t1,-0.52,-8.12,1.74,4.66,-80.50,316.29,4.40,-0.68,0.76,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223574,27,18,136,134,111,t1,-0.52,-7.50,0.90,4.65,-80.69,316.26,-4.56,0.72,0.13,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223601,26,16,88,159,97,t1,-0.45,-7.69,1.04,4.65,-80.66,316.27,2.23,-0.05,0.62,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223624,32,28,53,139,117,t1,-0.82,-8.28,1.40,4.66,-80.63,316.26,1.46,0.16,0.13,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223643,27,30,107,148,111,t1,-0.67,-7.97,1.06,4.66,-80.68,316.25,-1.55,0.44,-0.15,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223666,26,29,77,160,109,t1,-0.79,-7.63,1.07,4.68,-80.56,316.27,6.22,-0.82,0.62,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223687,31,18,67,162,110,t1,-0.79,-7.48,1.69,4.69,-80.41,316.29,6.15,-0.89,0.06,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223708,26,31,108,138,97,t1,-0.78,-7.52,1.45,4.68,-80.45,316.28,-2.67,0.51,-1.27,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223728,26,27,88,125,109,t1,-0.77,-7.67,1.28,4.67,-80.52,316.27,-3.44,0.37,-1.27,0.26,-0.27,-0.59,0.72,1,27.57,26.53,0.0748718
3223751,31,30,120,148,110,t1,-0.54,-7.53,0.84,4.62,-80.61,316.26,-0.29,-0.19,-1.13,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223784,26,30,88,138,75,t1,-0.54,-7.51,1.23,4.58,-80.53,316.26,3.98,-0.33,-1.55,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223802,16,18,66,125,96,t1,-0.47,-7.74,1.57,4.53,-80.46,316.26,2.37,-0.33,-1.97,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223825,17,21,67,139,75,t1,-0.40,-8.04,1.46,4.48,-80.51,316.26,-2.67,-0.05,-1.62,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223845,17,31,55,134,88,t1,-0.42,-8.22,1.28,4.44,-80.56,316.25,-2.32,0.44,-1.41,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223870,27,31,67,154,110,t1,-0.50,-8.56,1.64,4.40,-80.56,316.23,-0.50,0.44,-1.48,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223887,22,25,97,138,112,t1,-0.42,-8.10,1.14,4.37,-80.68,316.21,-5.26,1.00,-0.78,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223910,31,24,147,149,110,t1,-0.46,-7.60,1.15,4.35,-80.69,316.20,1.39,0.23,-0.36,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223936,26,30,87,138,110,t1,-0.46,-7.60,1.15,4.35,-80.69,316.20,0.00,0.00,0.00,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223956,26,30,77,144,110,t1,-0.07,-7.65,1.41,4.24,-80.67,316.17,-0.99,0.58,-1.34,0.26,-0.27,-0.59,0.72,1,27.59,26.57,0.0748710
3223979,38,22,53,124,76,t1,0.13,-7.96,1.21,4.15,-80.79,316.15,-5.40,0.72,-2.04,0.26,-0.27,-0.59,0.71,1,27.59,26.57,0.0748710
3224001,16,30,108,124,102,t1,0.36,-8.04,0.86,4.05,-80.89,316.14,-3.23,0.37,-1.83,0.26,-0.27,-0.59,0.71,1,27.59,26.57,0.0748710
3224021,18,31,55,159,125,t1,0.39,-8.01,1.16,3.95,-80.87,316.13,1.18,-0.19,-1.76,0.26,-0.27,-0.59,0.71,1,27.59,26.57,0.0748710
3224046,27,31,135,147,111,t1,0.53,-7.88,1.08,3.82,-80.89,316.13,-0.36,-0.12,-2.53,0.26,-0.27,-0.59,0.71,1,27.59,26.57,0.0748710
3224064,22,18,120,153,125,t1,0.62,-7.73,1.05,3.68,-80.87,316.13,1.81,-0.54,-2.46,0.26,-0.26,-0.59,0.71,1,27.59,26.57,0.0748710
3224086,37,26,78,138,110,t1,0.85,-7.88,1.25,3.55,-80.77,316.14,4.96,-0.68,-1.76,0.27,-0.26,-0.59,0.71,1,27.59,26.57,0.0748710
3224106,28,31,108,137,125,t1,1.00,-8.19,1.73,3.41,-80.66,316.15,3.98,-0.68,-1.83,0.27,-0.26,-0.59,0.71,1,27.59,26.57,0.0748710
3224131,17,31,52,137,104,t1,0.92,-8.00,1.51,3.13,-80.61,316.14,-0.64,0.09,-1.62,0.27,-0.26,-0.59,0.71,1,27.59,26.57,0.0748710
3224155,26,30,67,154,111,t1,0.96,-7.87,1.48,3.00,-80.62,316.13,-1.20,0.16,-1.41,0.27,-0.26,-0.59,0.71,1,27.59,26.57,0.0748710
