3436727,1915.5356,N,9937.0244,W,0,2620.70,0
3436952,1915.5356,N,9937.0244,W,0,2620.70,0
3437170,1915.5356,N,9937.0244,W,0,2620.70,0
3437389,1915.5356,N,9937.0244,W,0,2620.70,0
3437415,1915.5356,N,9937.0244,W,0,2620.70,0
3437441,1915.5356,N,9937.0244,W,0,2620.70,0
3437467,1915.5356,N,9937.0244,W,0,2620.70,0
3437493,1915.5356,N,9937.0244,W,0,2620.70,0
3437519,1915.5356,N,9937.0244,W,0,2620.70,0
3437545,1915.5356,N,9937.0244,W,0,2620.70,0
3437571,1915.5356,N,9937.0244,W,0,2620.70,0
3437597,1915.5356,N,9937.0244,W,0,2620.70,0
3437623,1915.5356,N,9937.0244,W,0,2620.70,0
3437649,1915.5356,N,9937.0244,W,0,2620.70,0
3437675,1915.5356,N,9937.0244,W,0,2620.70,0
3437701,1915.5356,N,9937.0244,W,0,2620.70,0
3437727,1915.5356,N,9937.0244,W,0,2620.70,0
3437753,1915.5356,N,9937.0244,W,0,2620.70,0
3437779,1915.5356,N,9937.0244,W,0,2620.70,0
3437805,1915.5356,N,9937.0244,W,0,2620.70,0
3437831,1915.5356,N,9937.0244,W,0,2620.70,0
3437857,1915.5356,N,9937.0244,W,0,2620.70,0
3437883,1915.5356,N,9937.0244,W,0,2620.70,0
3437909,1915.5356,N,9937.0244,W,0,2620.70,0
3437935,1915.5356,N,9937.0244,W,0,2620.70,0
3437961,1915.5356,N,9937.0244,W,0,2620.70,0
3437987,1915.5356,N,9937.0244,W,0,2620.70,0
3438013,1915.5356,N,9937.0244,W,0,2620.70,0
3438039,1915.5356,N,9937.0244,W,0,2620.70,0
3438065,1915.5356,N,9937.0244,W,0,2620.70,0
3438091,1915.5356,N,9937.0244,W,0,2620.70,0
3438117,1915.5356,N,9937.0244,W,0,2620.70,0
3438143,1915.5356,N,9937.0244,W,0,2620.70,0
3438169,1915.5356,N,9937.0244,W,0,2620.70,0
3438195,1915.5356,N,9937.0244,W,0,2620.70,0
3438221,1915.5356,N,9937.0244,W,0,2620.70,0
3438247,1915.5356,N,9937.0244,W,0,2620.70,0
3438273,1915.5356,N,9937.0244,W,0,2620.70,0
3438299,1915.5356,N,9937.0244,W,0,2620.70,0
3438325,1915.5208,N,9937.0840,W,0,2620.70,0
3438351,1915.5208,N,9937.0840,W,0,2620.70,0
3438377,1915.5208,N,9937.0840,W,0,2620.70,0
3438403,1915.5208,N,9937.0840,W,0,2620.70,0
3438429,1915.5208,N,9937.0840,W,0,2620.70,0
3438455,1915.5208,N,9937.0840,W,0,2646.30,0
3438481,1915.5208,N,9937.0840,W,0,2646.30,0
3438507,1915.5208,N,9937.0840,W,0,2646.30,0
3438533,1915.5208,N,9937.0840,W,0,2646.30,0
3438559,1915.5208,N,9937.0840,W,0,2646.30,0
3438585,1915.5208,N,9937.0840,W,0,2646.30,0
3438611,1915.5208,N,9937.0840,W,0,2646.30,0
3438637,1915.5208,N,9937.0840,W,0,2646.30,0
3438663,1915.5208,N,9937.0840,W,0,2646.30,0
3438689,1915.5208,N,9937.0840,W,0,2646.30,0
3438715,1915.5208,N,9937.0840,W,0,2646.30,0
3438741,1915.5208,N,9937.0840,W,0,2646.30,0
3438767,1915.5208,N,9937.0840,W,0,2646.30,0
3438793,1915.5208,N,9937.0840,W,0,2646.30,0
3438819,1915.5208,N,9937.0840,W,0,2646.30,0
3438845,1915.5208,N,9937.0840,W,0,2646.30,0
3438871,1915.5208,N,9937.0840,W,0,2646.30,0
3438897,1915.5208,N,9937.0840,W,0,2646.30,0
3438923,1915.5208,N,9937.0840,W,0,2646.30,0
3438949,1915.5208,N,9937.0840,W,0,2646.30,0
3438975,1915.5208,N,9937.0840,W,0,2646.30,0
3439001,1915.5208,N,9937.0840,W,0,2646.30,0
3439027,1915.5208,N,9937.0840,W,0,2646.30,0
3439053,1915.5208,N,9937.0840,W,0,2646.30,0
3439079,1915.5208,N,9937.0840,W,0,2646.30,0
3439105,1915.5208,N,9937.0840,W,0,2646.30,0
3439131,1915.5208,N,9937.0840,W,0,2646.30,0
3439157,1915.5208,N,9937.0840,W,0,2646.30,0
3439183,1915.5208,N,9937.0840,W,0,2646.30,0
3439209,1915.5208,N,9937.0840,W,0,2646.30,0
3439235,1915.5208,N,9937.0840,W,0,2646.30,0
3439261,1915.5208,N,9937.0840,W,0,2646.30,0
3439287,1915.5208,N,9937.0840,W,0,2646.30,0
3439313,1915.5208,N,9937.0840,W,0,2646.30,0
3439339,1915.5208,N,9937.0840,W,0,2646.30,0
3439365,1915.5208,N,9937.0840,W,0,2646.30,0
3439391,1915.5208,N,9937.0840,W,0,2646.30,0
3439417,1915.5208,N,9937.0840,W,0,2646.30,0
3439443,1915.5208,N,9937.0840,W,0,2646.30,0
3439469,1915.5208,N,9937.0840,W,0,2646.40,0
3439495,1915.5208,N,9937.0840,W,0,2646.40,0
3439521,1915.5208,N,9937.0840,W,0,2646.40,0
3439547,1915.5208,N,9937.0840,W,0,2646.40,0
3439599,1915.5208,N,9937.0840,W,0,2646.40,0
3439828,1915.5208,N,9937.0840,W,0,2646.40,0
3440056,1915.5208,N,9937.0840,W,0,2646.40,0
3440282,1915.5208,N,9937.0840,W,0,2646.40,0
3440507,1915.5208,N,9937.0840,W,0,2646.40,0
3440837,1915.5208,N,9937.0840,W,0,2646.40,0
3441082,1915.5208,N,9937.0840,W,0,2646.40,0
3441330,1915.5208,N,9937.0840,W,0,2646.40,0
3441414,1915.5208,N,9937.0840,W,0,2646.40,0
3441442,1915.5208,N,9937.0840,W,0,2646.40,0
3441467,1915.5208,N,9937.0840,W,0,2646.40,0
3441493,1915.5208,N,9937.0840,W,0,2646.40,0
3441519,1915.5208,N,9937.0840,W,0,2646.40,0
3441545,1915.5208,N,9937.0840,W,0,2646.40,0
3441571,1915.5208,N,9937.0840,W,0,2646.40,0
3441597,1915.5208,N,9937.0840,W,0,2646.40,0
3441623,1915.5208,N,9937.0840,W,0,2646.40,0
3441649,1915.5208,N,9937.0840,W,0,2646.40,0
3441675,1915.5208,N,9937.0840,W,0,2646.40,0
3441701,1915.5208,N,9937.0840,W,0,2646.40,0
3441727,1915.5208,N,9937.0840,W,0,2646.40,0
3441753,1915.5208,N,9937.0840,W,0,2646.40,0
3441779,1915.5208,N,9937.0840,W,0,2646.40,0
3441805,1915.5208,N,9937.0840,W,0,2646.40,0
3441831,1915.5208,N,9937.0840,W,0,2646.40,0
3441857,1915.5208,N,9937.0840,W,0,2646.40,0
3441883,1915.5208,N,9937.0840,W,0,2646.40,0
3441907,1915.5208,N,9937.0840,W,0,2646.40,0
3441935,1915.5208,N,9937.0840,W,0,2646.40,0
3441961,1915.5208,N,9937.0840,W,0,2646.40,0
3441987,1915.5208,N,9937.0840,W,0,2646.40,0
3442013,1915.5208,N,9937.0840,W,0,2646.40,0
3442039,1915.5208,N,9937.0840,W,0,2646.40,0
3442065,1915.5208,N,9937.0840,W,0,2646.40,0
3442091,1915.5208,N,9937.0840,W,0,2646.40,0
3442117,1915.5208,N,9937.0840,W,0,2646.40,0
3442143,1915.5208,N,9937.0840,W,0,2646.40,0
3442169,1915.5208,N,9937.0840,W,0,2646.40,0
3442195,1915.5208,N,9937.0840,W,0,2646.40,0
3442219,1915.5208,N,9937.0840,W,0,2646.40,0
3442247,1915.5208,N,9937.0840,W,0,2646.40,0
3442273,1915.5208,N,9937.0840,W,0,2646.40,0
3442299,1915.5208,N,9937.0840,W,0,2646.40,0
3442325,1915.5204,N,9937.0840,W,0,2646.40,0
3442351,1915.5204,N,9937.0840,W,0,2646.40,0
3442377,1915.5204,N,9937.0840,W,0,2646.40,0
3442403,1915.5204,N,9937.0840,W,0,2646.40,0
3442429,1915.5204,N,9937.0840,W,0,2646.40,0
3442455,1915.5204,N,9937.0840,W,0,2647.00,0
3442481,1915.5204,N,9937.0840,W,0,2647.00,0
3442505,1915.5204,N,9937.0840,W,0,2647.00,0
3442533,1915.5204,N,9937.0840,W,0,2647.00,0
3442559,1915.5204,N,9937.0840,W,0,2647.00,0
3442585,1915.5204,N,9937.0840,W,0,2647.00,0
3442611,1915.5204,N,9937.0840,W,0,2647.00,0
3442637,1915.5204,N,9937.0840,W,0,2647.00,0
3442663,1915.5204,N,9937.0840,W,0,2647.00,0
3442689,1915.5204,N,9937.0840,W,0,2647.00,0
3442715,1915.5204,N,9937.0840,W,0,2647.00,0
3442741,1915.5204,N,9937.0840,W,0,2647.00,0
3442767,1915.5204,N,9937.0840,W,0,2647.00,0
3442791,1915.5204,N,9937.0840,W,0,2647.00,0
3442819,1915.5204,N,9937.0840,W,0,2647.00,0
3442845,1915.5204,N,9937.0840,W,0,2647.00,0
3442871,1915.5204,N,9937.0840,W,0,2647.00,0
3442897,1915.5204,N,9937.0840,W,0,2647.00,0
3442923,1915.5204,N,9937.0840,W,0,2647.00,0
3442949,1915.5204,N,9937.0840,W,0,2647.00,0
3442975,1915.5204,N,9937.0840,W,0,2647.00,0
3443001,1915.5204,N,9937.0840,W,0,2647.00,0
3443027,1915.5204,N,9937.0840,W,0,2647.00,0
3443053,1915.5204,N,9937.0840,W,0,2647.00,0
3443079,1915.5204,N,9937.0840,W,0,2647.00,0
3443103,1915.5204,N,9937.0840,W,0,2647.00,0
3443131,1915.5204,N,9937.0840,W,0,2647.00,0
3443157,1915.5204,N,9937.0840,W,0,2647.00,0
3443183,1915.5204,N,9937.0840,W,0,2647.00,0
3443209,1915.5204,N,9937.0840,W,0,2647.00,0
3443235,1915.5204,N,9937.0840,W,0,2647.00,0
3443261,1915.5204,N,9937.0840,W,0,2647.00,0
3443287,1915.5204,N,9937.0840,W,0,2647.00,0
3443313,1915.5204,N,9937.0840,W,0,2647.00,0
3443339,1915.5203,N,9937.0840,W,0,2647.00,0
