2140209,4230.1245,N,7153.1143,W,-2,0
2141290,4230.1245,N,7153.1143,W,-2,0
2142366,4230.1245,N,7153.1143,W,-2,0
2143441,4230.1245,N,7153.1143,W,-2,0
2144316,4230.1245,N,7153.1143,W,-2,0
2145191,4230.1245,N,7153.1143,W,-2,0
2146065,4230.1245,N,7153.1143,W,-2,0
2146940,4230.1245,N,7153.1143,W,-2,0
2147814,4230.1245,N,7153.1143,W,-2,0
2148688,4230.1245,N,7153.1143,W,-2,0
2149563,4230.1245,N,7153.1143,W,-2,0
2150438,4230.1245,N,7153.1143,W,-2,0
2151313,4230.1245,N,7153.1143,W,-2,0
2152187,4230.1245,N,7153.1143,W,-2,0
2153065,4230.1245,N,7153.1143,W,-2,0
2153939,4230.1245,N,7153.1143,W,-2,0
2154814,4230.1245,N,7153.1143,W,-2,0
2155688,4230.1245,N,7153.1143,W,-2,0
2156563,4230.1245,N,7153.1143,W,-2,0
2157438,4230.1245,N,7153.1143,W,-2,0
2158313,4230.1245,N,7153.1143,W,-2,0
2159188,4230.1245,N,7153.1143,W,-2,0
2160062,4230.1245,N,7153.1143,W,-2,0
2160937,4230.1245,N,7153.1143,W,-2,0
2161811,4230.1245,N,7153.1143,W,-2,0
2162686,4230.1245,N,7153.1143,W,-2,0
2163560,4230.1245,N,7153.1143,W,-2,0
2164438,4230.1245,N,7153.1143,W,-2,0
2165313,4230.1245,N,7153.1143,W,-2,0
2166188,4230.1245,N,7153.1143,W,-2,0
2167063,4230.1245,N,7153.1143,W,-2,0
2167937,4230.1245,N,7153.1143,W,-2,0
2168812,4230.1245,N,7153.1143,W,-2,0
2169687,4230.1245,N,7153.1143,W,-2,0
2170561,4230.1245,N,7153.1143,W,-2,0
2171436,4230.1245,N,7153.1143,W,-2,0
2172311,4230.1245,N,7153.1143,W,-2,0
2173186,4230.1245,N,7153.1143,W,-2,0
2174061,4230.1245,N,7153.1143,W,-2,0
2174935,4230.1245,N,7153.1143,W,-2,0
2175810,4230.1245,N,7153.1143,W,-2,0
2176687,4230.1245,N,7153.1143,W,-2,0
2177561,4230.1245,N,7153.1143,W,-2,0
2178436,4230.1245,N,7153.1143,W,-2,0
2179311,4230.1245,N,7153.1143,W,-2,0
2180186,4230.1245,N,7153.1143,W,-2,0
2181061,4230.1245,N,7153.1143,W,-2,0
2181935,4230.1245,N,7153.1143,W,-2,0
2182810,4230.1245,N,7153.1143,W,-2,0
2183684,4230.1245,N,7153.1143,W,-2,0
2184558,4230.1245,N,7153.1143,W,-2,0
2185433,4230.1245,N,7153.1143,W,-2,0
2186308,4230.1245,N,7153.1143,W,-2,0
2187183,4230.1245,N,7153.1143,W,-2,0
2188061,4230.1245,N,7153.1143,W,-2,0
2188935,4230.1245,N,7153.1143,W,-2,0
2189810,4230.1245,N,7153.1143,W,-2,0
2190684,4230.1245,N,7153.1143,W,-2,0
2191558,4230.1245,N,7153.1143,W,-2,0
2192433,4230.1245,N,7153.1143,W,-2,0
2193308,4230.1245,N,7153.1143,W,-2,0
2194183,4230.1245,N,7153.1143,W,-2,0
2195058,4230.1245,N,7153.1143,W,-2,0
