2498489,4337.5137,N,7247.8066,W,63
2498517,4337.5137,N,7247.8066,W,66
2498545,4337.5137,N,7247.8066,W,66
2498570,4337.5137,N,7247.8066,W,66
2498596,4337.5137,N,7247.8066,W,66
2498622,4337.5137,N,7247.8066,W,66
2498649,4337.5137,N,7247.8066,W,66
2498674,4337.5137,N,7247.8066,W,66
2498700,4337.5137,N,7247.8066,W,66
2498727,4337.5137,N,7247.8066,W,66
2498753,4337.5137,N,7247.8066,W,66
2498779,4337.5137,N,7247.8066,W,66
2498804,4337.5137,N,7247.8066,W,66
2498830,4337.5137,N,7247.8066,W,66
2498856,4337.5137,N,7247.8066,W,66
2498883,4337.5137,N,7247.8066,W,64
2498908,4337.5137,N,7247.8066,W,66
2498934,4337.5137,N,7247.8066,W,66
2498960,4337.5137,N,7247.8066,W,66
2498986,4337.5137,N,7247.8066,W,66
2499012,4337.5137,N,7247.8066,W,66
2499039,4337.5137,N,7247.8066,W,66
2499065,4337.5137,N,7247.8066,W,66
2499090,4337.5137,N,7247.8066,W,66
2499116,4337.5137,N,7247.8066,W,66
2499143,4337.5137,N,7247.8066,W,66
2499168,4337.5137,N,7247.8066,W,66
2499195,4337.5137,N,7247.8066,W,66
2499220,4337.5137,N,7247.8066,W,61
2499244,4337.5137,N,7247.8066,W,61
2499273,4337.5137,N,7247.8066,W,66
2499298,4337.5137,N,7247.8066,W,65
2499324,4337.5132,N,7247.8071,W,66
2499351,4337.5132,N,7247.8071,W,66
2499376,4337.5132,N,7247.8071,W,66
2499403,4337.5132,N,7247.8071,W,66
2499429,4337.5132,N,7247.8071,W,66
2499455,4337.5132,N,7247.8071,W,61
2499480,4337.5132,N,7247.8071,W,66
2499507,4337.5132,N,7247.8071,W,66
2499533,4337.5132,N,7247.8071,W,66
2499559,4337.5132,N,7247.8071,W,64
2499585,4337.5132,N,7247.8071,W,66
2499609,4337.5132,N,7247.8071,W,66
2499636,4337.5132,N,7247.8071,W,66
2499663,4337.5132,N,7247.8071,W,66
2499688,4337.5132,N,7247.8071,W,66
2499714,4337.5132,N,7247.8071,W,66
2499741,4337.5132,N,7247.8071,W,66
2499767,4337.5132,N,7247.8071,W,66
2499793,4337.5132,N,7247.8071,W,66
2499818,4337.5132,N,7247.8071,W,66
2499844,4337.5132,N,7247.8071,W,66
2499871,4337.5132,N,7247.8071,W,66
2499897,4337.5132,N,7247.8071,W,63
2499922,4337.5132,N,7247.8071,W,66
2499949,4337.5132,N,7247.8071,W,66
2499973,4337.5132,N,7247.8071,W,66
2500001,4337.5132,N,7247.8071,W,66
2500027,4337.5132,N,7247.8071,W,66
2500053,4337.5132,N,7247.8071,W,66
2500078,4337.5132,N,7247.8071,W,66
2500104,4337.5132,N,7247.8071,W,66
2500131,4337.5132,N,7247.8071,W,66
2500157,4337.5132,N,7247.8071,W,66
2500182,4337.5132,N,7247.8071,W,66
2500209,4337.5132,N,7247.8071,W,66
2500234,4337.5132,N,7247.8071,W,66
2500261,4337.5132,N,7247.8071,W,66
2500287,4337.5132,N,7247.8071,W,66
2500312,4337.5132,N,7247.8071,W,66
2500339,4337.5132,N,7247.8071,W,66
2500362,4337.5132,N,7247.8071,W,61
2500391,4337.5132,N,7247.8071,W,66
2500417,4337.5132,N,7247.8071,W,66
2500442,4337.5132,N,7247.8071,W,66
2500469,4337.5132,N,7247.8071,W,66
2500495,4337.5132,N,7247.8071,W,66
2500521,4337.5132,N,7247.8071,W,66
2500547,4337.5132,N,7247.8071,W,66
2500573,4337.5132,N,7247.8071,W,63
2500599,4337.5132,N,7247.8071,W,66
2500625,4337.5132,N,7247.8071,W,66
2500650,4337.5132,N,7247.8071,W,66
2500677,4337.5132,N,7247.8071,W,66
2500703,4337.5132,N,7247.8071,W,66
