3394427,4336.2871,N,7249.1240,W,162
3394453,4336.2871,N,7249.1240,W,158
3394480,4336.2871,N,7249.1240,W,163
3394506,4336.2871,N,7249.1240,W,160
3394532,4336.2871,N,7249.1240,W,166
3394559,4336.2871,N,7249.1240,W,162
3394585,4336.2871,N,7249.1240,W,159
3394611,4336.2871,N,7249.1240,W,159
3394637,4336.2871,N,7249.1240,W,151
3394663,4336.2871,N,7249.1240,W,156
3394688,4336.2871,N,7249.1240,W,161
3394715,4336.2871,N,7249.1240,W,156
3394741,4336.2871,N,7249.1240,W,161
3394766,4336.2871,N,7249.1240,W,162
3394790,4336.2871,N,7249.1240,W,168
3394818,4336.2871,N,7249.1240,W,169
3394845,4336.2871,N,7249.1240,W,173
3394870,4336.2871,N,7249.1240,W,176
3394896,4336.2871,N,7249.1240,W,173
3394923,4336.2871,N,7249.1240,W,176
3394949,4336.2871,N,7249.1240,W,178
3394974,4336.2871,N,7249.1240,W,180
3395001,4336.2871,N,7249.1240,W,179
3395027,4336.2871,N,7249.1240,W,180
3395053,4336.2871,N,7249.1240,W,180
3395078,4336.2871,N,7249.1240,W,173
3395105,4336.2837,N,7249.1274,W,180
3395131,4336.2837,N,7249.1274,W,179
3395154,4336.2837,N,7249.1274,W,180
3395183,4336.2837,N,7249.1274,W,179
3395209,4336.2837,N,7249.1274,W,180
3395234,4336.2837,N,7249.1274,W,180
3395261,4336.2837,N,7249.1274,W,180
3395286,4336.2837,N,7249.1274,W,180
3395313,4336.2837,N,7249.1274,W,180
3395339,4336.2837,N,7249.1274,W,180
3395364,4336.2837,N,7249.1274,W,180
3395391,4336.2837,N,7249.1274,W,180
3395417,4336.2837,N,7249.1274,W,180
3395443,4336.2837,N,7249.1274,W,179
3395469,4336.2837,N,7249.1274,W,179
3395494,4336.2837,N,7249.1274,W,180
3395519,4336.2837,N,7249.1274,W,180
3395546,4336.2837,N,7249.1274,W,179
3395572,4336.2837,N,7249.1274,W,180
3395599,4336.2837,N,7249.1274,W,179
3395625,4336.2837,N,7249.1274,W,180
3395650,4336.2837,N,7249.1274,W,180
3395677,4336.2837,N,7249.1274,W,179
3395703,4336.2837,N,7249.1274,W,180
3395729,4336.2837,N,7249.1274,W,180
3395754,4336.2837,N,7249.1274,W,180
3395780,4336.2837,N,7249.1274,W,178
3395807,4336.2837,N,7249.1279,W,179
3395833,4336.2837,N,7249.1279,W,179
3395859,4336.2837,N,7249.1279,W,178
3395883,4336.2837,N,7249.1279,W,180
3395911,4336.2837,N,7249.1279,W,179
3395937,4336.2837,N,7249.1279,W,178
3395962,4336.2837,N,7249.1279,W,178
3395989,4336.2837,N,7249.1279,W,179
3396015,4336.2837,N,7249.1279,W,180
3396041,4336.2837,N,7249.1279,W,180
