1436427,4336.9541,N,7247.7852,W,0
1436460,4336.9541,N,7247.7852,W,0
1436488,4336.9541,N,7247.7852,W,0
1436514,4336.9541,N,7247.7852,W,0
1436540,4336.9541,N,7247.7852,W,3
1436565,4336.9541,N,7247.7852,W,6
1436592,4336.9541,N,7247.7852,W,6
1436617,4336.9541,N,7247.7852,W,6
1436644,4336.9541,N,7247.7852,W,6
1436670,4336.9541,N,7247.7852,W,6
1436696,4336.9541,N,7247.7852,W,6
1436722,4336.9541,N,7247.7852,W,6
1436748,4336.9541,N,7247.7852,W,6
1436774,4336.9541,N,7247.7852,W,6
1436799,4336.9541,N,7247.7852,W,6
1436824,4336.9541,N,7247.7852,W,6
1436852,4336.9541,N,7247.7852,W,6
1436878,4336.9541,N,7247.7852,W,6
1436903,4336.9541,N,7247.7852,W,6
1436929,4336.9541,N,7247.7852,W,6
1436956,4336.9541,N,7247.7852,W,6
1436982,4336.9541,N,7247.7852,W,6
1437007,4336.9541,N,7247.7852,W,6
1437034,4336.9541,N,7247.7852,W,6
1437059,4336.9541,N,7247.7852,W,6
1437086,4336.9541,N,7247.7852,W,6
1437112,4336.9541,N,7247.7852,W,6
1437137,4336.9541,N,7247.7852,W,6
1437164,4336.9541,N,7247.7852,W,6
1437190,4336.9541,N,7247.7852,W,1
1437214,4336.9541,N,7247.7852,W,6
1437241,4336.9541,N,7247.7852,W,6
1437268,4336.9541,N,7247.7852,W,6
1437293,4336.9541,N,7247.7852,W,6
1437320,4336.9541,N,7247.7852,W,6
1437346,4336.9541,N,7247.7852,W,5
1437372,4336.9541,N,7247.7852,W,6
1437398,4336.9541,N,7247.7852,W,6
1437423,4336.9541,N,7247.7852,W,6
1437450,4336.9541,N,7247.7852,W,6
1437475,4336.9541,N,7247.7852,W,6
1437501,4336.9541,N,7247.7852,W,6
1437528,4336.9541,N,7247.7852,W,6
1437554,4336.9536,N,7247.7852,W,6
1437580,4336.9536,N,7247.7852,W,6
1437606,4336.9536,N,7247.7852,W,6
1437631,4336.9536,N,7247.7852,W,6
1437658,4336.9536,N,7247.7852,W,6
1437684,4336.9536,N,7247.7852,W,6
1437709,4336.9536,N,7247.7852,W,6
1437735,4336.9536,N,7247.7852,W,6
1437762,4336.9536,N,7247.7852,W,6
1437788,4336.9536,N,7247.7852,W,6
1437814,4336.9536,N,7247.7852,W,6
1437840,4336.9536,N,7247.7852,W,0
1437866,4336.9536,N,7247.7852,W,6
1437891,4336.9536,N,7247.7852,W,6
1437918,4336.9536,N,7247.7852,W,3
1437944,4336.9536,N,7247.7852,W,6
1437969,4336.9536,N,7247.7852,W,6
1437996,4336.9536,N,7247.7852,W,6
1438022,4336.9536,N,7247.7852,W,6
1438047,4336.9536,N,7247.7852,W,6
1438073,4336.9536,N,7247.7852,W,6
1438099,4336.9536,N,7247.7852,W,6
1438126,4336.9536,N,7247.7852,W,6
1438152,4336.9536,N,7247.7852,W,6
1438178,4336.9536,N,7247.7852,W,6
1438203,4336.9536,N,7247.7852,W,6
1438230,4336.9536,N,7247.7852,W,6
1438256,4336.9536,N,7247.7852,W,6
1438282,4336.9536,N,7247.7852,W,6
1438307,4336.9536,N,7247.7852,W,6
1438333,4336.9536,N,7247.7852,W,6
1438358,4336.9536,N,7247.7852,W,6
1438386,4336.9536,N,7247.7852,W,6
1438412,4336.9536,N,7247.7852,W,6
1438438,4336.9536,N,7247.7852,W,6
1438463,4336.9536,N,7247.7852,W,6
1438490,4336.9536,N,7247.7852,W,6
1438515,4336.9536,N,7247.7852,W,6
1438542,4336.9536,N,7247.7852,W,6
1438568,4336.9536,N,7247.7852,W,6
1438594,4336.9536,N,7247.7852,W,6
1438620,4336.9536,N,7247.7852,W,6
1438646,4336.9536,N,7247.7852,W,6
1438672,4336.9536,N,7247.7852,W,6
1438697,4336.9536,N,7247.7852,W,1
1438721,4336.9536,N,7247.7852,W,4
1438750,4336.9536,N,7247.7852,W,6
1438775,4336.9536,N,7247.7852,W,6
1438802,4336.9536,N,7247.7852,W,6
1438828,4336.9536,N,7247.7852,W,6
1438854,4336.9536,N,7247.7852,W,6
1438880,4336.9536,N,7247.7852,W,0
1438905,4336.9536,N,7247.7852,W,6
1438932,4336.9536,N,7247.7852,W,6
1438957,4336.9536,N,7247.7852,W,6
1438984,4336.9536,N,7247.7852,W,6
1439010,4336.9536,N,7247.7852,W,6
1439036,4336.9536,N,7247.7852,W,6
1439061,4336.9536,N,7247.7852,W,6
1439088,4336.9536,N,7247.7852,W,6
1439113,4336.9536,N,7247.7852,W,6
1439139,4336.9536,N,7247.7852,W,6
1439165,4336.9536,N,7247.7852,W,6
1439191,4336.9536,N,7247.7852,W,6
1439217,4336.9536,N,7247.7852,W,6
1439243,4336.9536,N,7247.7852,W,6
1439270,4336.9536,N,7247.7852,W,6
1439295,4336.9536,N,7247.7852,W,6
1439322,4336.9536,N,7247.7852,W,6
1439348,4336.9536,N,7247.7852,W,6
1439373,4336.9536,N,7247.7852,W,6
1439400,4336.9536,N,7247.7852,W,6
1439426,4336.9536,N,7247.7852,W,6
1439452,4336.9536,N,7247.7852,W,6
1439477,4336.9536,N,7247.7852,W,3
1439504,4336.9536,N,7247.7852,W,0
1439529,4336.9536,N,7247.7852,W,5
1439556,4336.9536,N,7247.7852,W,6
1439581,4336.9536,N,7247.7852,W,6
1439608,4336.9536,N,7247.7852,W,6
1439634,4336.9536,N,7247.7852,W,6
1439660,4336.9536,N,7247.7852,W,0
1439686,4336.9536,N,7247.7852,W,6
1439711,4336.9536,N,7247.7852,W,6
1439738,4336.9536,N,7247.7852,W,6
1439764,4336.9536,N,7247.7852,W,6
1439790,4336.9536,N,7247.7852,W,5
1439816,4336.9536,N,7247.7852,W,6
1439842,4336.9536,N,7247.7852,W,2
1439866,4336.9536,N,7247.7852,W,6
1439894,4336.9536,N,7247.7852,W,6
1439920,4336.9536,N,7247.7852,W,4
1439946,4336.9536,N,7247.7852,W,6
1439972,4336.9536,N,7247.7852,W,6
1439997,4336.9536,N,7247.7852,W,6
