6954793.0,43.60755980620154,nan,-72.80091166666666,nan,60.0,4336.4536,7248.0547,1.0,1.0
6954819.0,43.607559612403094,nan,-72.80091282945737,nan,60.0,4336.4536,7248.0547,0.0,0.0
6954847.0,43.60755941860465,nan,-72.80091341085271,nan,60.0,4336.4536,7248.0547,0.0,0.0
6954872.0,43.60755922480619,nan,-72.80091399224806,nan,60.0,4336.4536,7248.0547,0.0,0.0
6954898.0,43.607559031007746,nan,-72.80091457364342,nan,60.0,4336.4536,7248.0547,0.0,0.0
6954925.0,43.6075588372093,nan,-72.80091515503877,nan,60.0,4336.4536,7248.0547,0.0,0.0
6954951.0,43.60755864341084,nan,-72.80091573643412,nan,60.0,4336.4536,7248.0547,0.0,0.0
6954976.0,43.607558449612405,nan,-72.80091631782945,nan,55.0,4336.4536,7248.0547,0.0,0.0
6955002.0,43.607558255813956,nan,-72.8009168992248,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955029.0,43.60755806201551,nan,-72.80091748062014,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955055.0,43.60755786821705,nan,-72.80091806201551,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955080.0,43.6075576744186,nan,-72.80091864341085,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955106.0,43.60755748062016,nan,-72.8009192248062,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955132.0,43.60755728682171,nan,-72.80091980620156,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955158.0,43.60755709302325,nan,-72.8009203875969,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955185.0,43.607556899224804,nan,-72.80092096899226,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955210.0,43.607556705426354,nan,-72.80092155038759,nan,58.0,4336.4536,7248.0547,0.0,0.0
6955237.0,43.6075565116279,nan,-72.80092213178294,nan,53.0,4336.4536,7248.0547,0.0,0.0
6955263.0,43.60755631782945,nan,-72.80092271317828,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955288.0,43.60755612403101,nan,-72.80092329457365,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955315.0,43.60755593023254,nan,-72.80092387596899,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955341.0,43.60755573643411,nan,-72.80092445736433,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955367.0,43.607555542635666,nan,-72.8009250387597,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955393.0,43.60755534883722,nan,-72.80092562015504,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955418.0,43.60755515503876,nan,-72.8009262015504,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955444.0,43.60755496124031,nan,-72.80092678294574,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955471.0,43.60755476744186,nan,-72.80092736434108,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955497.0,43.607554573643405,nan,-72.80092794573642,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955522.0,43.607554379844956,nan,-72.80092852713179,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955549.0,43.607554186046514,nan,-72.80092910852713,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955574.0,43.60755399224805,nan,-72.8009296899225,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955600.0,43.60755379844961,nan,-72.80093027131784,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955627.0,43.60755360465116,nan,-72.80093085271318,nan,59.0,4336.4536,7248.0547,0.0,0.0
6955653.0,43.6075534108527,nan,-72.80093143410853,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955679.0,43.60755321705425,nan,-72.80093201550388,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955705.0,43.60755302325582,nan,-72.80093259689922,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955730.0,43.60755282945737,nan,-72.80093317829456,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955757.0,43.60755263565891,nan,-72.80093375968993,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955783.0,43.60755244186046,nan,-72.80093434108527,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955809.0,43.60755224806202,nan,-72.80093492248064,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955835.0,43.60755205426356,nan,-72.80093550387598,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955860.0,43.607551860465115,nan,-72.80093666666667,nan,60.0,4336.4536,7248.0547,0.0,0.0
6955887.0,43.607551666666666,nan,-72.80093666666667,nan,60.0,4336.4531,7248.0562,1.0,1.0
6955911.0,43.60755172839505,nan,-72.80093700000002,nan,60.0,4336.4531,7248.0562,0.0,0.0
6955938.0,43.60755175925925,nan,-72.80093716666667,nan,60.0,4336.4531,7248.0562,0.0,0.0
6955964.0,43.60755179012345,nan,-72.80093733333332,nan,60.0,4336.4531,7248.0562,0.0,0.0
6955991.0,43.607551820987645,nan,-72.8009375,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956017.0,43.60755185185185,nan,-72.80093766666667,nan,56.0,4336.4531,7248.0562,0.0,0.0
6956043.0,43.60755188271605,nan,-72.80093783333335,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956069.0,43.607551913580245,nan,-72.800938,nan,57.0,4336.4531,7248.0562,0.0,0.0
6956094.0,43.607551944444445,nan,-72.80093816666665,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956121.0,43.60755197530863,nan,-72.80093833333333,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956147.0,43.60755200617283,nan,-72.8009385,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956173.0,43.607552037037046,nan,-72.80093866666665,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956199.0,43.60755206790123,nan,-72.80093883333333,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956224.0,43.60755209876543,nan,-72.80093900000001,nan,57.0,4336.4531,7248.0562,0.0,0.0
6956251.0,43.60755212962963,nan,-72.80093916666667,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956275.0,43.60755216049382,nan,-72.80093933333333,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956302.0,43.60755219135802,nan,-72.80093950000001,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956328.0,43.60755222222222,nan,-72.80093966666666,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956355.0,43.60755225308641,nan,-72.80093983333332,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956380.0,43.60755228395062,nan,-72.80094,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956406.0,43.60755231481482,nan,-72.80094016666668,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956433.0,43.60755234567901,nan,-72.80094033333334,nan,60.0,4336.4531,7248.0562,0.0,0.0
6956459.0,43.60755237654321,nan,-72.8009405,nan,60.0,4336.4531,7248.0562,0.0,0.0
