time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
291.0,46.0,31.0,32.0,222.0,217.0,nan,-0.05,-7.97,-0.13,0.3,-91.44,300.76,0.76,-0.16,-0.07,-0.34,0.36,0.62,-0.61,1.0,14.17,49.34,0.0964447,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
311.0,43.0,31.0,37.0,214.0,219.0,nan,-0.05,-7.97,-0.13,0.3,-91.42,300.76,0.69,-0.09,-0.14,-0.34,0.36,0.62,-0.61,1.0,14.17,49.34,0.0964447,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
334.0,31.0,36.0,36.0,213.0,221.0,nan,-0.05,-7.96,-0.13,0.3,-91.4,300.76,0.62,-0.09,-0.07,-0.34,0.36,0.62,-0.61,1.0,14.17,49.34,0.0964447,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
353.0,33.0,33.0,38.0,214.0,218.0,nan,-0.06,-7.96,-0.15,0.3,-91.38,300.76,0.76,-0.16,-0.14,-0.34,0.36,0.62,-0.61,1.0,14.17,49.34,0.0964447,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
376.0,45.0,28.0,30.0,219.0,213.0,nan,-0.05,-7.97,-0.15,0.3,-91.35,300.77,0.76,-0.02,-0.07,-0.34,0.36,0.62,-0.61,1.0,14.17,49.34,0.0964447,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
402.0,44.0,54.0,31.0,221.0,214.0,nan,-0.05,-7.97,-0.15,0.3,-91.35,300.77,0.0,0.0,0.0,-0.34,0.36,0.62,-0.61,1.0,14.17,49.34,0.0964447,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
420.0,37.0,39.0,50.0,219.0,220.0,nan,-0.05,-7.97,-0.16,0.3,-91.3,300.77,1.39,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.17,49.34,0.0964447,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
444.0,48.0,36.0,36.0,217.0,221.0,nan,-0.05,-7.96,-0.13,0.29,-91.25,300.77,1.95,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.17,49.34,0.0964447,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
467.0,45.0,45.0,42.0,217.0,220.0,nan,-0.05,-7.97,-0.13,0.3,-91.21,300.77,2.02,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
488.0,51.0,40.0,38.0,216.0,215.0,nan,-0.04,-7.97,-0.1,0.29,-91.17,300.77,1.95,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
511.0,39.0,36.0,36.0,212.0,224.0,nan,-0.05,-7.97,-0.14,0.3,-91.13,300.77,1.74,-0.02,0.0,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
530.0,35.0,30.0,41.0,217.0,217.0,nan,-0.05,-7.97,-0.11,0.29,-91.08,300.78,2.09,-0.16,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
553.0,35.0,40.0,30.0,217.0,217.0,nan,-0.05,-7.96,-0.11,0.29,-91.04,300.78,2.09,-0.16,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
573.0,25.0,27.0,34.0,219.0,224.0,nan,-0.06,-7.97,-0.04,0.3,-90.99,300.78,1.88,-0.16,0.0,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
595.0,49.0,29.0,36.0,228.0,223.0,nan,-0.05,-7.97,-0.06,0.29,-90.95,300.79,0.76,-0.16,-0.21,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
622.0,41.0,45.0,34.0,223.0,219.0,nan,-0.04,-7.96,-0.05,0.29,-90.94,300.79,0.06,-0.09,-0.14,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
644.0,43.0,37.0,37.0,217.0,221.0,nan,-0.05,-7.96,-0.01,0.29,-90.94,300.79,-0.43,-0.02,-0.14,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
664.0,32.0,44.0,41.0,210.0,210.0,nan,-0.06,-7.97,-0.05,0.28,-90.96,300.79,-1.06,-0.02,-0.21,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
687.0,41.0,24.0,36.0,214.0,219.0,nan,-0.05,-7.97,-0.1,0.28,-90.98,300.79,-1.34,-0.02,-0.21,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
706.0,35.0,34.0,32.0,210.0,220.0,nan,-0.05,-7.97,-0.09,0.28,-91.0,300.79,-1.13,0.05,-0.14,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
729.0,42.0,36.0,36.0,211.0,218.0,nan,-0.04,-7.97,-0.15,0.27,-91.02,300.79,-1.06,0.05,-0.14,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
748.0,31.0,41.0,45.0,213.0,223.0,nan,-0.04,-7.96,-0.15,0.27,-91.04,300.79,-0.71,-0.02,-0.14,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
771.0,32.0,32.0,31.0,218.0,212.0,nan,-0.04,-7.97,-0.11,0.27,-91.04,300.79,-0.5,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
791.0,30.0,31.0,34.0,221.0,216.0,nan,-0.06,-7.96,-0.1,0.27,-91.05,300.79,-0.5,0.05,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
813.0,31.0,34.0,34.0,221.0,218.0,nan,-0.06,-7.97,-0.13,0.27,-91.06,300.8,0.06,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
839.0,42.0,36.0,43.0,220.0,223.0,nan,-0.04,-7.98,-0.1,0.27,-91.05,300.8,0.06,-0.09,-0.14,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
862.0,39.0,44.0,39.0,221.0,222.0,nan,-0.05,-7.96,-0.11,0.27,-91.05,300.8,0.13,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
881.0,38.0,32.0,49.0,226.0,215.0,nan,-0.04,-7.97,-0.08,0.27,-91.05,300.8,-0.29,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
904.0,32.0,36.0,33.0,216.0,221.0,nan,-0.06,-7.95,-0.07,0.27,-91.06,300.8,-1.06,0.05,-0.14,-0.34,0.35,0.62,-0.61,1.0,14.16,49.39,0.0964426,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
924.0,49.0,40.0,44.0,216.0,214.0,nan,-0.04,-7.97,-0.11,0.26,-91.09,300.8,-1.48,-0.02,-0.21,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
949.0,32.0,47.0,27.0,211.0,218.0,nan,-0.05,-7.96,-0.16,0.26,-91.13,300.8,-1.76,0.05,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
968.0,39.0,29.0,32.0,214.0,217.0,nan,-0.04,-7.97,-0.14,0.26,-91.16,300.8,-1.76,-0.09,-0.21,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
991.0,34.0,28.0,42.0,216.0,219.0,nan,-0.06,-7.97,-0.14,0.26,-91.2,300.8,-1.9,0.12,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1010.0,40.0,32.0,28.0,219.0,215.0,nan,-0.05,-7.98,-0.13,0.26,-91.23,300.8,-1.62,0.05,-0.14,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1033.0,38.0,38.0,41.0,218.0,221.0,nan,-0.05,-7.97,-0.19,0.26,-91.27,300.8,-0.64,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1059.0,36.0,38.0,39.0,220.0,215.0,nan,-0.05,-7.97,-0.17,0.26,-91.27,300.8,-0.08,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1082.0,34.0,35.0,51.0,215.0,218.0,nan,-0.05,-7.97,-0.15,0.26,-91.26,300.8,0.2,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1102.0,44.0,33.0,36.0,215.0,221.0,nan,-0.05,-7.97,-0.16,0.26,-91.26,300.8,0.2,-0.02,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1124.0,39.0,46.0,42.0,221.0,221.0,nan,-0.03,-7.97,-0.13,0.26,-91.25,300.8,0.2,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1144.0,43.0,44.0,31.0,219.0,214.0,nan,-0.05,-7.97,-0.15,0.26,-91.25,300.81,0.06,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1166.0,44.0,41.0,45.0,217.0,219.0,nan,-0.04,-7.97,-0.13,0.26,-91.25,300.81,-0.22,-0.02,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1186.0,46.0,37.0,45.0,220.0,215.0,nan,-0.05,-7.96,-0.15,0.26,-91.25,300.81,-0.22,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1209.0,47.0,35.0,38.0,213.0,216.0,nan,-0.06,-7.97,-0.14,0.26,-91.25,300.81,-0.29,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1229.0,34.0,37.0,33.0,217.0,215.0,nan,-0.07,-7.96,-0.14,0.26,-91.26,300.81,-0.43,-0.16,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1251.0,38.0,26.0,32.0,212.0,217.0,nan,-0.05,-7.97,-0.16,0.26,-91.28,300.81,-0.64,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1277.0,45.0,36.0,35.0,212.0,216.0,nan,-0.04,-7.97,-0.18,0.26,-91.29,300.81,-0.5,-0.02,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1300.0,37.0,49.0,35.0,219.0,219.0,nan,-0.05,-7.97,-0.16,0.26,-91.3,300.82,-0.22,-0.09,0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1319.0,31.0,31.0,44.0,216.0,213.0,nan,-0.05,-7.98,-0.16,0.26,-91.3,300.82,-0.08,-0.02,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1342.0,42.0,45.0,37.0,223.0,220.0,nan,-0.06,-7.97,-0.15,0.26,-91.29,300.82,-0.01,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1362.0,45.0,38.0,31.0,218.0,215.0,nan,-0.05,-7.96,-0.16,0.26,-91.3,300.82,-0.15,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.14,49.43,0.0964356,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1384.0,44.0,46.0,43.0,220.0,216.0,nan,-0.06,-7.96,-0.17,0.27,-91.3,300.82,-0.01,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1406.0,44.0,54.0,35.0,220.0,216.0,nan,-0.05,-7.97,-0.16,0.27,-91.29,300.82,-0.01,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1429.0,40.0,52.0,31.0,211.0,210.0,nan,-0.07,-7.97,-0.16,0.27,-91.28,300.83,0.34,-0.09,0.07,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1455.0,32.0,25.0,41.0,216.0,218.0,nan,-0.07,-7.96,-0.16,0.27,-91.27,300.83,0.41,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1478.0,35.0,44.0,29.0,230.0,221.0,nan,-0.04,-7.96,-0.15,0.28,-91.26,300.83,0.48,-0.09,0.07,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1497.0,35.0,43.0,30.0,216.0,218.0,nan,-0.04,-7.96,-0.14,0.28,-91.25,300.83,0.48,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1520.0,47.0,32.0,30.0,220.0,213.0,nan,-0.04,-7.97,-0.14,0.28,-91.24,300.83,0.27,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1539.0,45.0,57.0,41.0,219.0,232.0,nan,-0.04,-7.98,-0.16,0.28,-91.23,300.84,0.34,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1562.0,43.0,42.0,26.0,230.0,221.0,nan,-0.04,-7.97,-0.15,0.28,-91.22,300.84,0.34,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1581.0,44.0,47.0,31.0,215.0,221.0,nan,-0.04,-7.97,-0.16,0.28,-91.21,300.84,0.41,-0.16,0.07,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1604.0,42.0,37.0,38.0,220.0,228.0,nan,-0.03,-7.97,-0.17,0.28,-91.2,300.84,0.48,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1624.0,36.0,45.0,30.0,228.0,227.0,nan,-0.04,-7.97,-0.14,0.28,-91.19,300.84,0.55,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1646.0,38.0,34.0,46.0,217.0,223.0,nan,-0.04,-7.97,-0.13,0.28,-91.17,300.85,0.48,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1672.0,31.0,42.0,49.0,212.0,219.0,nan,-0.04,-7.97,-0.13,0.28,-91.17,300.85,0.0,0.0,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1690.0,45.0,45.0,34.0,217.0,231.0,nan,-0.06,-7.97,-0.14,0.28,-91.15,300.85,0.27,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1714.0,42.0,37.0,35.0,211.0,220.0,nan,-0.05,-7.98,-0.16,0.28,-91.14,300.85,0.41,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1737.0,34.0,42.0,37.0,219.0,224.0,nan,-0.07,-7.97,-0.14,0.28,-91.13,300.86,0.48,-0.09,-0.07,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1757.0,29.0,51.0,48.0,219.0,221.0,nan,-0.09,-7.96,-0.14,0.29,-91.12,300.86,0.48,-0.16,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1779.0,43.0,34.0,34.0,210.0,217.0,nan,-0.1,-7.97,-0.13,0.29,-91.11,300.86,0.41,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
1799.0,37.0,38.0,31.0,216.0,221.0,nan,-0.12,-7.96,-0.13,0.3,-91.1,300.86,0.34,-0.09,0.0,-0.34,0.35,0.62,-0.61,1.0,14.17,49.54,0.0964396,0.0,42.502075000000005,nan,-71.88523833333333,nan,-2.0,4230.1245,7153.1143,0.0,0.0,0.0,0.0
