1856854,4230.1245,N,7153.1143,W,-2,0
1857934,4230.1245,N,7153.1143,W,-2,0
1859009,4230.1245,N,7153.1143,W,-2,0
1860084,4230.1245,N,7153.1143,W,-2,0
1860959,4230.1245,N,7153.1143,W,-2,0
1861833,4230.1245,N,7153.1143,W,-2,0
1862708,4230.1245,N,7153.1143,W,-2,0
1863582,4230.1245,N,7153.1143,W,-2,0
1864457,4230.1245,N,7153.1143,W,-2,0
1865332,4230.1245,N,7153.1143,W,-2,0
1866207,4230.1245,N,7153.1143,W,-2,0
1867082,4230.1245,N,7153.1143,W,-2,0
1867957,4230.1245,N,7153.1143,W,-2,0
1868831,4230.1245,N,7153.1143,W,-2,0
1869708,4230.1245,N,7153.1143,W,-2,0
1870583,4230.1245,N,7153.1143,W,-2,0
1871458,4230.1245,N,7153.1143,W,-2,0
1872333,4230.1245,N,7153.1143,W,-2,0
1873208,4230.1245,N,7153.1143,W,-2,0
1874083,4230.1245,N,7153.1143,W,-2,0
1874958,4230.1245,N,7153.1143,W,-2,0
1875832,4230.1245,N,7153.1143,W,-2,0
1876707,4230.1245,N,7153.1143,W,-2,0
1877582,4230.1245,N,7153.1143,W,-2,0
1878456,4230.1245,N,7153.1143,W,-2,0
1879332,4230.1245,N,7153.1143,W,-2,0
1880207,4230.1245,N,7153.1143,W,-2,0
1881085,4230.1245,N,7153.1143,W,-2,0
1881959,4230.1245,N,7153.1143,W,-2,0
1882834,4230.1245,N,7153.1143,W,-2,0
1883708,4230.1245,N,7153.1143,W,-2,0
1884583,4230.1245,N,7153.1143,W,-2,0
1885458,4230.1245,N,7153.1143,W,-2,0
1886333,4230.1245,N,7153.1143,W,-2,0
1887208,4230.1245,N,7153.1143,W,-2,0
1888083,4230.1245,N,7153.1143,W,-2,0
1888958,4230.1245,N,7153.1143,W,-2,0
1889832,4230.1245,N,7153.1143,W,-2,0
1890707,4230.1245,N,7153.1143,W,-2,0
1891582,4230.1245,N,7153.1143,W,-2,0
1892456,4230.1245,N,7153.1143,W,-2,0
1893335,4230.1245,N,7153.1143,W,-2,0
1894210,4230.1245,N,7153.1143,W,-2,0
1895085,4230.1245,N,7153.1143,W,-2,0
1895960,4230.1245,N,7153.1143,W,-2,0
1896834,4230.1245,N,7153.1143,W,-2,0
1897708,4230.1245,N,7153.1143,W,-2,0
1898583,4230.1245,N,7153.1143,W,-2,0
1899458,4230.1245,N,7153.1143,W,-2,0
1900333,4230.1245,N,7153.1143,W,-2,0
1901208,4230.1245,N,7153.1143,W,-2,0
1902083,4230.1245,N,7153.1143,W,-2,0
1902957,4230.1245,N,7153.1143,W,-2,0
1903831,4230.1245,N,7153.1143,W,-2,0
1904709,4230.1245,N,7153.1143,W,-2,0
1905583,4230.1245,N,7153.1143,W,-2,0
1906458,4230.1245,N,7153.1143,W,-2,0
1907333,4230.1245,N,7153.1143,W,-2,0
1908208,4230.1245,N,7153.1143,W,-2,0
1909083,4230.1245,N,7153.1143,W,-2,0
1909957,4230.1245,N,7153.1143,W,-2,0
1910832,4230.1245,N,7153.1143,W,-2,0
1911706,4230.1245,N,7153.1143,W,-2,0
1912581,4230.1245,N,7153.1143,W,-2,0
1913456,4230.1245,N,7153.1143,W,-2,0
1914331,4230.1245,N,7153.1143,W,-2,0
1915206,4230.1245,N,7153.1143,W,-2,0
1916081,4230.1245,N,7153.1143,W,-2,0
1916958,4230.1245,N,7153.1143,W,-2,0
1917833,4230.1245,N,7153.1143,W,-2,0
1918707,4230.1245,N,7153.1143,W,-2,0
1919582,4230.1245,N,7153.1143,W,-2,0
1920457,4230.1245,N,7153.1143,W,-2,0
1921332,4230.1245,N,7153.1143,W,-2,0
1922208,4230.1245,N,7153.1143,W,-2,0
1923083,4230.1245,N,7153.1143,W,-2,0
1923957,4230.1245,N,7153.1143,W,-2,0
1924832,4230.1245,N,7153.1143,W,-2,0
1925706,4230.1245,N,7153.1143,W,-2,0
1926581,4230.1245,N,7153.1143,W,-2,0
1927456,4230.1245,N,7153.1143,W,-2,0
1928334,4230.1245,N,7153.1143,W,-2,0
1929209,4230.1245,N,7153.1143,W,-2,0
1930284,4230.1245,N,7153.1143,W,-2,1
1931159,4230.1245,N,7153.1143,W,-2,1
1932034,4230.1245,N,7153.1143,W,-2,1
1932909,4230.1245,N,7153.1143,W,-2,1
1933783,4230.1245,N,7153.1143,W,-2,1
1934658,4230.1245,N,7153.1143,W,-2,1
1935532,4230.1245,N,7153.1143,W,-2,1
1936407,4230.1245,N,7153.1143,W,-2,1
1937283,4230.1245,N,7153.1143,W,-2,1
1938158,4230.1245,N,7153.1143,W,-2,1
1939033,4230.1245,N,7153.1143,W,-2,1
1939907,4230.1245,N,7153.1143,W,-2,0
1940784,4230.1245,N,7153.1143,W,-2,0
1941659,4230.1245,N,7153.1143,W,-2,0
1942533,4230.1245,N,7153.1143,W,-2,0
1943408,4230.1245,N,7153.1143,W,-2,0
1944283,4230.1245,N,7153.1143,W,-2,0
1945158,4230.1245,N,7153.1143,W,-2,0
1946034,4230.1245,N,7153.1143,W,-2,0
1946908,4230.1245,N,7153.1143,W,-2,0
1947783,4230.1245,N,7153.1143,W,-2,0
1948657,4230.1245,N,7153.1143,W,-2,0
1949531,4230.1245,N,7153.1143,W,-2,0
1950406,4230.1245,N,7153.1143,W,-2,0
1951282,4230.1245,N,7153.1143,W,-2,0
1952159,4230.1245,N,7153.1143,W,-2,0
1953034,4230.1245,N,7153.1143,W,-2,0
1953908,4230.1245,N,7153.1143,W,-2,0
1954783,4230.1245,N,7153.1143,W,-2,0
1955657,4230.1245,N,7153.1143,W,-2,0
1956532,4230.1245,N,7153.1143,W,-2,0
1957407,4230.1245,N,7153.1143,W,-2,0
1958282,4230.1245,N,7153.1143,W,-2,0
1959157,4230.1245,N,7153.1143,W,-2,0
1960031,4230.1245,N,7153.1143,W,-2,0
1961107,4230.1245,N,7153.1143,W,-2,1
1961981,4230.1245,N,7153.1143,W,-2,1
1962855,4230.1245,N,7153.1143,W,-2,1
1963730,4230.1245,N,7153.1143,W,-2,1
1964607,4230.1245,N,7153.1143,W,-2,1
1965482,4230.1245,N,7153.1143,W,-2,1
1966357,4230.1245,N,7153.1143,W,-2,1
1967232,4230.1245,N,7153.1143,W,-2,1
1968107,4230.1245,N,7153.1143,W,-2,1
1968982,4230.1245,N,7153.1143,W,-2,1
1969857,4230.1245,N,7153.1143,W,-2,1
1970931,4230.1245,N,7153.1143,W,-2,1
1971806,4230.1245,N,7153.1143,W,-2,1
1972681,4230.1245,N,7153.1143,W,-2,1
1973556,4230.1245,N,7153.1143,W,-2,1
1974431,4230.1245,N,7153.1143,W,-2,1
1975306,4230.1245,N,7153.1143,W,-2,1
1976184,4230.1245,N,7153.1143,W,-2,1
1977059,4230.1245,N,7153.1143,W,-2,1
1977934,4230.1245,N,7153.1143,W,-2,1
1978808,4230.1245,N,7153.1143,W,-2,1
1979683,4230.1245,N,7153.1143,W,-2,1
1980557,4230.1245,N,7153.1143,W,-2,0
1981432,4230.1245,N,7153.1143,W,-2,0
1982307,4230.1245,N,7153.1143,W,-2,0
1983183,4230.1245,N,7153.1143,W,-2,0
1984057,4230.1245,N,7153.1143,W,-2,0
1984932,4230.1245,N,7153.1143,W,-2,0
1985807,4230.1245,N,7153.1143,W,-2,0
1986681,4230.1245,N,7153.1143,W,-2,0
1987556,4230.1245,N,7153.1143,W,-2,0
1988434,4230.1245,N,7153.1143,W,-2,0
1989309,4230.1245,N,7153.1143,W,-2,0
1990184,4230.1245,N,7153.1143,W,-2,0
1991059,4230.1245,N,7153.1143,W,-2,0
1991933,4230.1245,N,7153.1143,W,-2,0
1992808,4230.1245,N,7153.1143,W,-2,0
1993682,4230.1245,N,7153.1143,W,-2,0
1994557,4230.1245,N,7153.1143,W,-2,0
1995432,4230.1245,N,7153.1143,W,-2,0
1996307,4230.1245,N,7153.1143,W,-2,0
1997182,4230.1245,N,7153.1143,W,-2,0
1998057,4230.1245,N,7153.1143,W,-2,0
1998932,4230.1245,N,7153.1143,W,-2,0
1999810,4230.1245,N,7153.1143,W,-2,0
2000685,4230.1245,N,7153.1143,W,-2,0
2001559,4230.1245,N,7153.1143,W,-2,0
2002434,4230.1245,N,7153.1143,W,-2,0
2003309,4230.1245,N,7153.1143,W,-2,0
2004184,4230.1245,N,7153.1143,W,-2,0
2005059,4230.1245,N,7153.1143,W,-2,0
2005933,4230.1245,N,7153.1143,W,-2,0
2006807,4230.1245,N,7153.1143,W,-2,0
2007682,4230.1245,N,7153.1143,W,-2,0
2008556,4230.1245,N,7153.1143,W,-2,0
2009431,4230.1245,N,7153.1143,W,-2,0
2010306,4230.1245,N,7153.1143,W,-2,0
2011181,4230.1245,N,7153.1143,W,-2,0
2012059,4230.1245,N,7153.1143,W,-2,0
2013134,4230.1245,N,7153.1143,W,-2,1
2014008,4230.1245,N,7153.1143,W,-2,1
2014883,4230.1245,N,7153.1143,W,-2,1
2015757,4230.1245,N,7153.1143,W,-2,1
2016632,4230.1245,N,7153.1143,W,-2,1
2017506,4230.1245,N,7153.1143,W,-2,1
2018381,4230.1245,N,7153.1143,W,-2,1
2019256,4230.1245,N,7153.1143,W,-2,1
2020131,4230.1245,N,7153.1143,W,-2,1
2021006,4230.1245,N,7153.1143,W,-2,1
2021880,4230.1245,N,7153.1143,W,-2,1
2022755,4230.1245,N,7153.1143,W,-2,0
2023632,4230.1245,N,7153.1143,W,-2,0
2024506,4230.1245,N,7153.1143,W,-2,0
2025382,4230.1245,N,7153.1143,W,-2,0
2026257,4230.1245,N,7153.1143,W,-2,0
2027132,4230.1245,N,7153.1143,W,-2,0
2028007,4230.1245,N,7153.1143,W,-2,0
2028881,4230.1245,N,7153.1143,W,-2,0
2029755,4230.1245,N,7153.1143,W,-2,0
2030630,4230.1245,N,7153.1143,W,-2,0
2031504,4230.1245,N,7153.1143,W,-2,0
2032379,4230.1245,N,7153.1143,W,-2,0
2033254,4230.1245,N,7153.1143,W,-2,0
2034129,4230.1245,N,7153.1143,W,-2,0
2035004,4230.1245,N,7153.1143,W,-2,0
2035881,4230.1245,N,7153.1143,W,-2,0
2036755,4230.1245,N,7153.1143,W,-2,0
2037629,4230.1245,N,7153.1143,W,-2,0
2038504,4230.1245,N,7153.1143,W,-2,0
2039379,4230.1245,N,7153.1143,W,-2,0
2040254,4230.1245,N,7153.1143,W,-2,0
2041129,4230.1245,N,7153.1143,W,-2,0
2042003,4230.1245,N,7153.1143,W,-2,0
2042877,4230.1245,N,7153.1143,W,-2,0
2043751,4230.1245,N,7153.1143,W,-2,0
2044626,4230.1245,N,7153.1143,W,-2,0
2045500,4230.1245,N,7153.1143,W,-2,0
2046375,4230.1245,N,7153.1143,W,-2,0
2047252,4230.1245,N,7153.1143,W,-2,0
2048127,4230.1245,N,7153.1143,W,-2,0
