millis,latitude,coord1,longitude,coord2,capacitive
6956484.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956511.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956537.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956562.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956588.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956615.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956640.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956664.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956693.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956718.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956745.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956770.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956797.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956822.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956849.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956874.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6956900.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6956927.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6956953.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6956978.0,43.607551666666666,nan,-72.80094333333332,nan,56.0
6957004.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957029.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957056.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957083.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957109.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957134.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957161.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957187.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957213.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957238.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957264.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957291.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957316.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957343.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957369.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957394.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957420.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957446.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957473.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957499.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957525.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957551.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957577.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957603.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957629.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957655.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957680.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957706.0,43.607551666666666,nan,-72.80094333333332,nan,55.0
6957733.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957758.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957785.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957811.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957837.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957862.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957888.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957914.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957941.0,43.607551666666666,nan,-72.80094333333332,nan,53.0
6957967.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6957993.0,43.607551666666666,nan,-72.80094333333332,nan,56.0
6958019.0,43.607551666666666,nan,-72.80094333333332,nan,53.0
6958044.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958071.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958097.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958123.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958149.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958174.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958201.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958226.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958253.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958279.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958304.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958331.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958357.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958383.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958408.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958435.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958461.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958486.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958510.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958539.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958565.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958590.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958616.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958643.0,43.607551666666666,nan,-72.80094333333332,nan,58.0
6958668.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958695.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958720.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958747.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958772.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958799.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958825.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958851.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958875.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958902.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958929.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6958955.0,43.607551666666666,nan,-72.80094333333332,nan,56.0
6958980.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959007.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959033.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959058.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959085.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959111.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959136.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959163.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959188.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959215.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959239.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959267.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959292.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959319.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959345.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959371.0,43.607551666666666,nan,-72.80094333333332,nan,59.0
6959396.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959423.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959449.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959475.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959500.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959527.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959553.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959578.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959603.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959630.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959657.0,43.607551666666666,nan,-72.80094333333332,nan,56.0
6959683.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959708.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959735.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959760.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959787.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959813.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959839.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959864.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959891.0,43.607551666666666,nan,-72.80094333333332,nan,56.0
6959916.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959942.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959969.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6959994.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960020.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960047.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960073.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960098.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960125.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960151.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960177.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960202.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960229.0,43.607551666666666,nan,-72.80094333333332,nan,53.0
6960255.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960281.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960307.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960333.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960359.0,43.607551666666666,nan,-72.80094333333332,nan,56.0
6960385.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960410.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960436.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960462.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960489.0,43.607551666666666,nan,-72.80094333333332,nan,56.0
6960515.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960540.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960567.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960593.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960619.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960645.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960670.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960697.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960723.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960749.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960775.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960801.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960827.0,43.607551666666666,nan,-72.80094333333332,nan,60.0
6960853.0,43.607551666666666,nan,-72.80094333333332,nan,53.0
6960878.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6960904.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6960930.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6960957.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6960983.0,43.607551666666666,nan,-72.80093666666667,nan,57.0
6961009.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961035.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961061.0,43.607551666666666,nan,-72.80093666666667,nan,58.0
6961087.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961112.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961139.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961165.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961191.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961216.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961243.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961269.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961295.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961321.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961347.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961373.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961399.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961425.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961450.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961477.0,43.607551666666666,nan,-72.80093666666667,nan,56.0
6961503.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961529.0,43.607551666666666,nan,-72.80093666666667,nan,57.0
6961554.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961581.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961607.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961633.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961658.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961685.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961711.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961736.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961762.0,43.607551666666666,nan,-72.80093666666667,nan,55.0
6961789.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961815.0,43.607551666666666,nan,-72.80093666666667,nan,57.0
6961839.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961866.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961893.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961919.0,43.607551666666666,nan,-72.80093666666667,nan,56.0
6961944.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6961971.0,43.607551666666666,nan,-72.80093666666667,nan,57.0
6961997.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962023.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962049.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962075.0,43.607551666666666,nan,-72.80093666666667,nan,57.0
6962101.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962127.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962153.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962179.0,43.607551666666666,nan,-72.80093666666667,nan,56.0
6962205.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962231.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962256.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962283.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962308.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962334.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962361.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962387.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962412.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962438.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962464.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962491.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962516.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962543.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962568.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962594.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962621.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962647.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962673.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962698.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962725.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962750.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962777.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962802.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962829.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962855.0,43.607551666666666,nan,-72.80093666666667,nan,60.0
6962881.0,43.60756,nan,-72.80093666666667,nan,60.0
6962906.0,43.60756,nan,-72.80093666666667,nan,60.0
6962931.0,43.60756,nan,-72.80093666666667,nan,60.0
6962959.0,43.60756,nan,-72.80093666666667,nan,60.0
6962984.0,43.60756,nan,-72.80093666666667,nan,60.0
6963011.0,43.60756,nan,-72.80093666666667,nan,60.0
6963036.0,43.60756,nan,-72.80093666666667,nan,60.0
6963063.0,43.60756,nan,-72.80093666666667,nan,60.0
6963089.0,43.60756,nan,-72.80093666666667,nan,53.0
6963114.0,43.60756,nan,-72.80093666666667,nan,60.0
6963141.0,43.60756,nan,-72.80093666666667,nan,60.0
6963166.0,43.60756,nan,-72.80093666666667,nan,60.0
6963193.0,43.60756,nan,-72.80093666666667,nan,60.0
6963218.0,43.60756,nan,-72.80093666666667,nan,60.0
6963245.0,43.60756,nan,-72.80093666666667,nan,60.0
6963271.0,43.60756,nan,-72.80093666666667,nan,60.0
6963296.0,43.60756,nan,-72.80093666666667,nan,60.0
6963323.0,43.60756,nan,-72.80093666666667,nan,60.0
6963348.0,43.60756,nan,-72.80093666666667,nan,60.0
6963374.0,43.60756,nan,-72.80093666666667,nan,60.0
6963400.0,43.60756,nan,-72.80093666666667,nan,60.0
6963426.0,43.60756,nan,-72.80093666666667,nan,60.0
6963452.0,43.60756,nan,-72.80093666666667,nan,60.0
6963479.0,43.60756,nan,-72.80093666666667,nan,60.0
6963505.0,43.60756,nan,-72.80093666666667,nan,60.0
6963531.0,43.60756,nan,-72.80093666666667,nan,60.0
6963556.0,43.60756,nan,-72.80093666666667,nan,60.0
6963582.0,43.60756,nan,-72.80093666666667,nan,60.0
6963609.0,43.60756,nan,-72.80093666666667,nan,60.0
6963635.0,43.60756,nan,-72.80093666666667,nan,59.0
6963660.0,43.60756,nan,-72.80093666666667,nan,60.0
6963685.0,43.60756,nan,-72.80093666666667,nan,60.0
6963713.0,43.60756,nan,-72.80093666666667,nan,60.0
6963738.0,43.60756,nan,-72.80093666666667,nan,60.0
6963764.0,43.60756,nan,-72.80093666666667,nan,60.0
6963791.0,43.60756,nan,-72.80093666666667,nan,60.0
6963817.0,43.60756,nan,-72.80093666666667,nan,60.0
6963843.0,43.60756,nan,-72.80093666666667,nan,60.0
6963869.0,43.60756,nan,-72.80093666666667,nan,60.0
6963895.0,43.60756,nan,-72.80093666666667,nan,53.0
6963921.0,43.60756,nan,-72.80093666666667,nan,60.0
6963946.0,43.60756,nan,-72.80093666666667,nan,60.0
6963972.0,43.60756,nan,-72.80093666666667,nan,60.0
6963998.0,43.60756,nan,-72.80093666666667,nan,60.0
6964025.0,43.60756,nan,-72.80093666666667,nan,55.0
6964051.0,43.60756,nan,-72.80093666666667,nan,60.0
6964076.0,43.60756,nan,-72.80093666666667,nan,60.0
6964102.0,43.60756,nan,-72.80093666666667,nan,60.0
6964128.0,43.60756,nan,-72.80093666666667,nan,60.0
6964155.0,43.60756,nan,-72.80093666666667,nan,60.0
6964181.0,43.60756,nan,-72.80093666666667,nan,60.0
6964207.0,43.60756,nan,-72.80093666666667,nan,60.0
6964232.0,43.60756,nan,-72.80093666666667,nan,60.0
6964259.0,43.60756,nan,-72.80093666666667,nan,60.0
6964284.0,43.60756,nan,-72.80093666666667,nan,60.0
6964310.0,43.60756,nan,-72.80093666666667,nan,60.0
6964337.0,43.60756,nan,-72.80093666666667,nan,60.0
6964363.0,43.60756,nan,-72.80093666666667,nan,60.0
6964388.0,43.60756,nan,-72.80093666666667,nan,60.0
6964414.0,43.60756,nan,-72.80093666666667,nan,60.0
6964440.0,43.60756,nan,-72.80093666666667,nan,60.0
6964467.0,43.60756,nan,-72.80093666666667,nan,60.0
6964493.0,43.60756,nan,-72.80093666666667,nan,60.0
6964518.0,43.60756,nan,-72.80093666666667,nan,60.0
6964544.0,43.60756,nan,-72.80093666666667,nan,60.0
6964571.0,43.60756,nan,-72.80093666666667,nan,60.0
6964597.0,43.60756,nan,-72.80093666666667,nan,60.0
6964623.0,43.60756,nan,-72.80093666666667,nan,60.0
6964648.0,43.60756,nan,-72.80093666666667,nan,60.0
6964675.0,43.60756,nan,-72.80093666666667,nan,60.0
6964700.0,43.60756,nan,-72.80093666666667,nan,60.0
6964727.0,43.60756,nan,-72.80093666666667,nan,60.0
6964752.0,43.60756,nan,-72.80093666666667,nan,60.0
6964779.0,43.60756,nan,-72.80093666666667,nan,60.0
6964805.0,43.60756,nan,-72.80093666666667,nan,56.0
6964830.0,43.60756,nan,-72.80093666666667,nan,54.0
6964857.0,43.60756,nan,-72.80093666666667,nan,60.0
6964883.0,43.60756,nan,-72.80093666666667,nan,60.0
6964908.0,43.60756,nan,-72.80093666666667,nan,60.0
6964935.0,43.60756,nan,-72.80093666666667,nan,60.0
6964960.0,43.60756,nan,-72.80093666666667,nan,60.0
6964987.0,43.60756,nan,-72.80093666666667,nan,60.0
6965012.0,43.60756,nan,-72.80093666666667,nan,60.0
6965039.0,43.60756,nan,-72.80093666666667,nan,60.0
6965065.0,43.60756,nan,-72.80093666666667,nan,60.0
6965091.0,43.60756,nan,-72.80093666666667,nan,60.0
6965116.0,43.60756,nan,-72.80093666666667,nan,60.0
6965143.0,43.60756,nan,-72.80093666666667,nan,60.0
6965166.0,43.60756,nan,-72.80093666666667,nan,60.0
6965195.0,43.60756,nan,-72.80093666666667,nan,54.0
6965220.0,43.60756,nan,-72.80093666666667,nan,60.0
6965247.0,43.60756,nan,-72.80093666666667,nan,60.0
6965272.0,43.60756,nan,-72.80093666666667,nan,60.0
6965299.0,43.60756,nan,-72.80093666666667,nan,60.0
6965324.0,43.60756,nan,-72.80093666666667,nan,60.0
6965350.0,43.60756,nan,-72.80093666666667,nan,60.0
6965377.0,43.60756,nan,-72.80093666666667,nan,60.0
6965402.0,43.60756,nan,-72.80093666666667,nan,60.0
6965429.0,43.60756,nan,-72.80093666666667,nan,60.0
6965455.0,43.60756,nan,-72.80093666666667,nan,60.0
6965480.0,43.60756,nan,-72.80093666666667,nan,60.0
6965507.0,43.60756,nan,-72.80093666666667,nan,60.0
6965531.0,43.60756,nan,-72.80093666666667,nan,60.0
6965558.0,43.60756,nan,-72.80093666666667,nan,60.0
6965585.0,43.60756,nan,-72.80093666666667,nan,60.0
6965611.0,43.60756,nan,-72.80093666666667,nan,60.0
6965636.0,43.60756,nan,-72.80093666666667,nan,60.0
6965663.0,43.60756,nan,-72.80093666666667,nan,60.0
6965688.0,43.60756,nan,-72.80093666666667,nan,60.0
6965715.0,43.60756,nan,-72.80093666666667,nan,60.0
6965740.0,43.60756,nan,-72.80093666666667,nan,60.0
6965767.0,43.60756,nan,-72.80093666666667,nan,60.0
6965792.0,43.60756,nan,-72.80093666666667,nan,60.0
6965819.0,43.60756,nan,-72.80093666666667,nan,60.0
6965844.0,43.60756,nan,-72.80093666666667,nan,60.0
6965871.0,43.60756,nan,-72.80093666666667,nan,60.0
6965895.0,43.60756,nan,-72.80093666666667,nan,60.0
6965922.0,43.60756,nan,-72.80093666666667,nan,60.0
6965949.0,43.60756,nan,-72.80093666666667,nan,56.0
6965975.0,43.60756,nan,-72.80093666666667,nan,60.0
6966001.0,43.60756,nan,-72.80093666666667,nan,53.0
6966026.0,43.60756,nan,-72.80093666666667,nan,60.0
6966053.0,43.60756,nan,-72.80093666666667,nan,57.0
6966079.0,43.60756,nan,-72.80093666666667,nan,60.0
6966105.0,43.60756,nan,-72.80093666666667,nan,60.0
6966131.0,43.60756,nan,-72.80093666666667,nan,60.0
6966157.0,43.60756,nan,-72.80093666666667,nan,60.0
