5541441,4336.918,N,7247.2168,W,60
5541467,4336.918,N,7247.2168,W,57
5541495,4336.918,N,7247.2168,W,60
5541520,4336.918,N,7247.2168,W,60
5541547,4336.918,N,7247.2168,W,60
5541572,4336.918,N,7247.2168,W,60
5541599,4336.918,N,7247.2168,W,60
5541624,4336.918,N,7247.2168,W,60
5541651,4336.918,N,7247.2168,W,56
5541676,4336.918,N,7247.2168,W,56
5541703,4336.918,N,7247.2168,W,60
5541728,4336.918,N,7247.2168,W,60
5541754,4336.918,N,7247.2168,W,60
5541781,4336.918,N,7247.2168,W,60
5541807,4336.918,N,7247.2168,W,58
5541831,4336.918,N,7247.2168,W,56
5541859,4336.918,N,7247.2168,W,56
5541884,4336.918,N,7247.2168,W,60
5541911,4336.918,N,7247.2168,W,60
5541937,4336.918,N,7247.2168,W,60
5541962,4336.918,N,7247.2168,W,60
5541989,4336.918,N,7247.2168,W,55
5542015,4336.918,N,7247.2168,W,60
5542041,4336.918,N,7247.2168,W,60
5542066,4336.918,N,7247.2168,W,60
5542093,4336.918,N,7247.2168,W,60
5542118,4336.918,N,7247.2168,W,60
5542145,4336.918,N,7247.2168,W,60
5542171,4336.918,N,7247.2168,W,60
5542194,4336.918,N,7247.2168,W,60
5542223,4336.918,N,7247.2168,W,60
5542248,4336.918,N,7247.2168,W,60
5542275,4336.918,N,7247.2168,W,60
5542300,4336.918,N,7247.2168,W,60
5542327,4336.918,N,7247.2168,W,60
5542353,4336.918,N,7247.2168,W,60
5542378,4336.918,N,7247.2168,W,60
5542404,4336.918,N,7247.2168,W,60
5542431,4336.918,N,7247.2168,W,60
5542457,4336.918,N,7247.2168,W,60
5542482,4336.918,N,7247.2168,W,60
5542509,4336.918,N,7247.2168,W,60
5542534,4336.918,N,7247.2168,W,60
5542561,4336.918,N,7247.2168,W,60
5542587,4336.918,N,7247.2168,W,60
5542613,4336.918,N,7247.2168,W,60
5542639,4336.918,N,7247.2168,W,60
5542665,4336.918,N,7247.2168,W,60
5542691,4336.9185,N,7247.2158,W,60
5542717,4336.9185,N,7247.2158,W,60
5542743,4336.9185,N,7247.2158,W,60
5542769,4336.9185,N,7247.2158,W,60
5542794,4336.9185,N,7247.2158,W,60
5542821,4336.9185,N,7247.2158,W,60
5542847,4336.9185,N,7247.2158,W,60
5542873,4336.9185,N,7247.2158,W,56
5542898,4336.9185,N,7247.2158,W,60
5542925,4336.9185,N,7247.2158,W,60
5542951,4336.9185,N,7247.2158,W,60
5542976,4336.9185,N,7247.2158,W,60
5543003,4336.9185,N,7247.2158,W,60
5543028,4336.9185,N,7247.2158,W,56
5543055,4336.9185,N,7247.2158,W,60
5543081,4336.9185,N,7247.2158,W,60
5543106,4336.9185,N,7247.2158,W,60
5543132,4336.9185,N,7247.2158,W,60
5543158,4336.9185,N,7247.2158,W,60
5543185,4336.9185,N,7247.2158,W,60
5543211,4336.9185,N,7247.2158,W,59
5543236,4336.9185,N,7247.2158,W,60
5543263,4336.9185,N,7247.2158,W,60
5543289,4336.9185,N,7247.2158,W,60
5543313,4336.9185,N,7247.2158,W,60
5543341,4336.9185,N,7247.2158,W,60
5543366,4336.9185,N,7247.2158,W,60
5543392,4336.9185,N,7247.2158,W,60
5543419,4336.9185,N,7247.2158,W,60
5543445,4336.9185,N,7247.2158,W,60
5543470,4336.9185,N,7247.2158,W,60
5543497,4336.9185,N,7247.2158,W,60
5543522,4336.9185,N,7247.2158,W,60
5543549,4336.9185,N,7247.2158,W,60
5543574,4336.9185,N,7247.2158,W,60
5543601,4336.9185,N,7247.2158,W,60
5543626,4336.9185,N,7247.2158,W,60
5543653,4336.9185,N,7247.2158,W,60
5543677,4336.9185,N,7247.2158,W,60
5543704,4336.9185,N,7247.2158,W,60
5543731,4336.9185,N,7247.2158,W,60
5543756,4336.9185,N,7247.2158,W,60
5543783,4336.9185,N,7247.2158,W,60
5543808,4336.9185,N,7247.2158,W,57
5543835,4336.9185,N,7247.2158,W,60
5543861,4336.9185,N,7247.2158,W,60
5543887,4336.9185,N,7247.2158,W,60
5543913,4336.9185,N,7247.2158,W,60
5543938,4336.9185,N,7247.2158,W,56
5543965,4336.9185,N,7247.2158,W,60
5543990,4336.9185,N,7247.2158,W,60
5544017,4336.9185,N,7247.2158,W,60
5544043,4336.9185,N,7247.2158,W,60
5544069,4336.9185,N,7247.2158,W,60
5544095,4336.9185,N,7247.2158,W,60
5544121,4336.9185,N,7247.2158,W,60
5544147,4336.9185,N,7247.2158,W,60
5544173,4336.9185,N,7247.2158,W,60
5544199,4336.9185,N,7247.2158,W,60
5544225,4336.9185,N,7247.2158,W,60
5544251,4336.9185,N,7247.2158,W,60
5544277,4336.9185,N,7247.2158,W,60
5544303,4336.9185,N,7247.2158,W,60
5544329,4336.9185,N,7247.2158,W,60
5544354,4336.9185,N,7247.2158,W,60
5544380,4336.9185,N,7247.2158,W,60
5544407,4336.9185,N,7247.2158,W,60
5544433,4336.9185,N,7247.2158,W,60
5544458,4336.9185,N,7247.2158,W,60
5544484,4336.9185,N,7247.2158,W,60
5544511,4336.9185,N,7247.2158,W,60
5544537,4336.9185,N,7247.2158,W,60
5544563,4336.9185,N,7247.2158,W,60
5544588,4336.9185,N,7247.2158,W,60
