time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
216.0,30.0,20.0,51.0,138.0,110.0,nan,-2.77,-7.51,-0.14,15.14,-92.16,157.04,0.69,-0.05,0.69,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,2619.9,0.0
239.0,19.0,31.0,55.0,132.0,76.0,nan,-2.2,-7.83,-0.01,15.14,-92.13,157.05,0.41,-0.05,-0.08,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
258.0,28.0,17.0,99.0,157.0,102.0,nan,-2.29,-7.69,-0.12,15.15,-92.15,157.05,-1.27,0.3,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
281.0,31.0,30.0,109.0,159.0,120.0,nan,-2.48,-7.82,-0.29,15.18,-92.15,157.05,-0.29,-0.12,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
301.0,27.0,31.0,68.0,133.0,110.0,nan,-2.06,-7.62,-0.54,15.17,-92.16,157.04,0.41,0.09,-0.36,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
326.0,26.0,30.0,78.0,134.0,110.0,nan,-2.3,-7.7,-0.27,15.17,-92.18,157.04,-0.85,0.16,-0.71,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
343.0,19.0,31.0,67.0,140.0,136.0,nan,-1.92,-7.51,-0.8,15.14,-92.26,157.02,-1.83,0.3,-0.92,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
366.0,31.0,26.0,77.0,148.0,126.0,nan,-1.9,-7.73,-0.53,15.11,-92.26,157.02,0.83,-0.19,-0.71,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
385.0,18.0,30.0,56.0,138.0,112.0,nan,-2.03,-7.51,-0.78,15.1,-92.31,157.01,-0.92,0.3,-0.71,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746144,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
410.0,26.0,31.0,135.0,148.0,109.0,nan,-1.98,-7.53,-0.45,15.05,-92.34,157.0,-1.9,0.72,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.26338766666667,nan,-99.61435729885058,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
440.0,32.0,30.0,93.0,139.0,111.0,nan,-2.05,-7.61,-0.33,15.05,-92.3,157.01,1.81,-0.47,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,2619.9,0.0
460.0,31.0,17.0,136.0,134.0,119.0,nan,-2.05,-7.56,-0.22,15.05,-92.28,157.01,0.83,0.02,-0.08,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
482.0,18.0,26.0,100.0,139.0,109.0,nan,-2.14,-7.58,-0.37,15.06,-92.26,157.01,0.83,-0.12,0.48,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
502.0,21.0,18.0,76.0,138.0,110.0,nan,-2.32,-7.68,-0.09,15.08,-92.25,157.01,-0.36,0.02,-0.08,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
525.0,26.0,26.0,77.0,140.0,110.0,nan,-2.24,-7.66,0.01,15.11,-92.2,157.02,1.53,-0.05,0.83,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
545.0,31.0,20.0,87.0,140.0,105.0,nan,-2.41,-7.82,-0.25,15.12,-92.2,157.02,-0.08,0.09,-0.36,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
568.0,18.0,29.0,60.0,139.0,118.0,nan,-2.36,-7.78,-0.24,15.16,-92.18,157.03,-0.85,0.16,0.41,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
594.0,27.0,30.0,135.0,155.0,111.0,nan,-2.24,-7.75,-0.29,15.15,-92.19,157.03,-0.57,0.02,-1.13,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
617.0,38.0,30.0,157.0,148.0,125.0,nan,-2.28,-7.73,-0.3,15.16,-92.17,157.03,0.9,-0.26,0.06,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
636.0,26.0,18.0,162.0,148.0,111.0,nan,-1.86,-7.66,-0.83,15.12,-92.25,157.01,-2.04,0.44,-1.27,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61435844827588,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
659.0,38.0,26.0,88.0,139.0,112.0,nan,-2.18,-7.66,-0.35,15.12,-92.25,157.02,0.27,-0.19,-0.5,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387,nan,-99.61435959770115,nan,0.0,0.0,9936.8613,0.0,0.0,2619.9,0.0
679.0,17.0,30.0,60.0,146.0,103.0,nan,-2.0,-7.49,-0.74,15.11,-92.31,157.0,-1.13,0.51,-0.22,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.26338666666667,nan,-99.61436074712643,nan,0.0,0.0,9936.8613,1.0,0.0,2619.9,0.0
702.0,31.0,16.0,146.0,134.0,111.0,nan,-1.73,-7.89,-0.4,15.05,-92.3,157.0,0.9,-0.19,-1.62,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.26338666666667,nan,-99.61436074712643,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
721.0,32.0,29.0,92.0,155.0,125.0,nan,-2.22,-7.26,-0.53,15.08,-92.32,156.99,-0.43,0.23,0.34,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263387333333334,nan,-99.61436189655173,nan,0.0,0.0,9936.8613,0.0,0.0,2619.9,0.0
744.0,27.0,30.0,52.0,138.0,111.0,nan,-1.49,-7.78,-0.4,15.01,-92.31,157.0,1.04,-0.26,-1.2,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.26338766666667,nan,-99.61436304597702,nan,0.0,0.0,9936.8613,0.0,0.0,2619.9,0.0
764.0,26.0,31.0,108.0,156.0,111.0,nan,-2.45,-7.44,-0.26,15.05,-92.32,156.99,-0.78,0.3,0.34,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263388000000003,nan,-99.61436419540233,nan,0.0,0.0,9936.8613,0.0,0.0,2619.9,0.0
786.0,29.0,30.0,119.0,149.0,111.0,nan,-2.16,-7.86,-0.12,15.04,-92.25,157.0,0.27,0.16,0.13,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.26338833333333,nan,-99.61436534482762,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
813.0,26.0,30.0,98.0,137.0,111.0,nan,-2.7,-7.38,0.01,15.11,-92.2,157.01,1.11,-0.26,1.04,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.26338866666667,nan,-99.61436649425289,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
836.0,25.0,29.0,55.0,134.0,111.0,nan,-1.96,-7.96,-0.06,15.1,-92.19,157.01,-0.29,0.16,-0.22,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263389,nan,-99.6143676436782,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
855.0,24.0,30.0,60.0,135.0,111.0,nan,-2.57,-7.54,-0.13,15.14,-92.18,157.02,0.06,0.02,0.13,-0.69,0.68,-0.23,0.04,1.0,27.06,32.54,0.0746152,0.0,19.263389,nan,-99.6143676436782,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
878.0,26.0,18.0,109.0,162.0,104.0,nan,-2.26,-7.76,-0.25,15.15,-92.16,157.02,0.76,-0.26,-0.08,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.26338933333334,nan,-99.61436879310347,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
900.0,17.0,30.0,89.0,138.0,75.0,nan,-2.14,-7.68,-0.34,15.14,-92.17,157.02,-0.43,0.3,-0.36,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.26338966666667,nan,-99.61436994252875,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
923.0,28.0,31.0,108.0,140.0,118.0,nan,-2.38,-7.76,-0.2,15.16,-92.19,157.02,-1.06,0.16,-0.36,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.26339,nan,-99.61437109195406,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
942.0,26.0,31.0,108.0,134.0,104.0,nan,-1.99,-7.63,-0.73,15.14,-92.23,157.01,-0.71,0.02,-0.29,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263390333333334,nan,-99.61437224137933,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
965.0,26.0,30.0,87.0,144.0,110.0,nan,-2.02,-7.43,-0.63,15.12,-92.29,156.99,-1.06,0.3,-0.71,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263390666666663,nan,-99.6143733908046,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
992.0,18.0,30.0,56.0,138.0,110.0,nan,-1.64,-7.71,-0.24,15.06,-92.26,157.0,0.9,-0.19,-1.34,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263391000000002,nan,-99.61437454022989,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1014.0,26.0,29.0,124.0,135.0,125.0,nan,-2.11,-7.44,-0.62,15.06,-92.33,156.98,-2.04,0.58,-0.29,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263391000000002,nan,-99.61437454022989,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
1034.0,18.0,30.0,136.0,160.0,126.0,nan,-1.73,-7.64,-0.52,15.02,-92.3,156.99,2.51,-0.68,-0.71,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.26339133333333,nan,-99.61437568965519,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1057.0,26.0,31.0,108.0,134.0,112.0,nan,-1.97,-7.66,-0.24,15.02,-92.28,156.99,0.41,0.23,0.06,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.26339166666667,nan,-99.61437683908046,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1076.0,27.0,30.0,107.0,132.0,126.0,nan,-2.37,-7.51,-0.13,15.06,-92.25,156.99,0.83,-0.19,0.76,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263392,nan,-99.61437798850574,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1099.0,26.0,31.0,72.0,134.0,112.0,nan,-2.03,-7.81,-0.18,15.05,-92.25,156.99,-0.29,0.09,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263392333333332,nan,-99.61437913793104,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1119.0,17.0,30.0,40.0,134.0,124.0,nan,-2.43,-7.58,-0.39,15.1,-92.24,156.99,0.76,0.02,0.9,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263392333333332,nan,-99.61437913793104,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
1142.0,37.0,26.0,157.0,147.0,111.0,nan,-2.28,-7.57,0.11,15.12,-92.19,157.0,0.13,0.23,0.41,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263392666666668,nan,-99.61438028735634,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1168.0,26.0,30.0,161.0,148.0,111.0,nan,-2.39,-7.85,-0.25,15.13,-92.21,157.0,-1.55,0.3,-0.43,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263393,nan,-99.61438143678164,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1192.0,38.0,26.0,89.0,155.0,110.0,nan,-2.11,-7.75,-0.31,15.12,-92.21,157.0,0.41,-0.12,-0.5,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263393333333333,nan,-99.61438258620693,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1211.0,17.0,30.0,56.0,154.0,109.0,nan,-2.33,-7.67,-0.45,15.15,-92.21,157.0,0.48,0.09,0.34,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263393666666662,nan,-99.6143837356322,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1234.0,37.0,25.0,158.0,149.0,110.0,nan,-2.1,-7.66,-0.55,15.13,-92.26,156.99,-1.34,0.23,-1.13,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263394,nan,-99.6143848850575,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1253.0,37.0,27.0,172.0,134.0,111.0,nan,-2.16,-7.73,-0.16,15.13,-92.24,156.99,0.34,-0.19,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.26339433333333,nan,-99.61438603448278,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1276.0,25.0,26.0,162.0,154.0,111.0,nan,-1.89,-7.59,-0.85,15.1,-92.33,156.97,-2.25,0.65,-0.99,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.26339433333333,nan,-99.61438603448278,nan,0.0,0.0,9936.8613,0.0,0.0,0.0,0.0
1296.0,27.0,19.0,40.0,160.0,124.0,nan,-2.05,-7.75,-0.34,15.08,-92.29,156.98,1.67,-0.33,-0.78,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263395,nan,-99.61438833333337,nan,0.0,0.0,9936.8613,0.0,0.0,2620.0,0.0
1319.0,31.0,30.0,68.0,148.0,125.0,nan,-2.01,-7.39,-0.52,15.08,-92.31,156.97,-0.15,0.3,-0.01,-0.69,0.68,-0.23,0.04,1.0,27.09,32.48,0.0746234,0.0,19.263395,nan,-99.61438818042816,nan,0.0,0.0,9936.8633,1.0,1.0,2620.0,0.0
1338.0,18.0,30.0,88.0,159.0,126.0,nan,-2.13,-7.4,-0.46,15.04,-92.34,156.96,-1.13,0.37,0.06,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395046948354,nan,-99.61438802752295,nan,0.0,0.0,9936.8633,0.0,0.0,2620.0,0.0
1370.0,26.0,27.0,52.0,156.0,74.0,nan,-1.7,-7.6,-0.51,15.02,-92.33,156.96,1.46,-0.26,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395070422536,nan,-99.61438787461775,nan,0.0,0.0,9936.8633,0.0,0.0,2620.0,0.0
1390.0,17.0,30.0,87.0,138.0,103.0,nan,-2.37,-7.58,-0.04,15.04,-92.29,156.97,0.55,-0.12,0.2,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395093896712,nan,-99.61438772171257,nan,0.0,0.0,9936.8633,0.0,0.0,2620.0,0.0
1412.0,23.0,18.0,67.0,154.0,110.0,nan,-2.15,-7.54,0.09,15.07,-92.21,156.99,2.58,-0.47,0.76,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395117370894,nan,-99.61438756880736,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1432.0,17.0,30.0,48.0,139.0,110.0,nan,-2.02,-8.0,-0.1,15.05,-92.22,156.98,-1.06,0.37,-0.43,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395140845066,nan,-99.61438741590216,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1455.0,32.0,18.0,66.0,133.0,109.0,nan,-2.7,-7.43,-0.2,15.11,-92.21,156.99,0.34,-0.05,0.62,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395140845066,nan,-99.61438741590216,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
1474.0,30.0,30.0,48.0,138.0,112.0,nan,-2.0,-7.94,-0.08,15.1,-92.17,156.99,0.9,-0.26,-0.01,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.26339516431925,nan,-99.61438726299696,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1497.0,18.0,22.0,68.0,134.0,110.0,nan,-2.61,-7.65,0.09,15.15,-92.13,157.0,0.62,0.02,0.27,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395187793424,nan,-99.61438711009174,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1516.0,27.0,30.0,98.0,160.0,125.0,nan,-2.36,-7.83,-0.12,15.16,-92.13,157.01,-0.57,-0.05,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395211267603,nan,-99.61438695718657,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1540.0,26.0,16.0,88.0,148.0,110.0,nan,-2.32,-7.75,-0.39,15.15,-92.21,156.99,-0.08,-0.05,-0.64,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395234741786,nan,-99.61438680428137,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1566.0,28.0,18.0,78.0,154.0,111.0,nan,-1.88,-7.56,-0.6,15.13,-92.23,156.98,-0.08,0.02,-0.64,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.26339525821596,nan,-99.61438665137615,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1589.0,25.0,30.0,88.0,153.0,118.0,nan,-2.04,-7.77,-0.32,15.11,-92.24,156.98,-0.15,0.02,-0.92,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.26339525821596,nan,-99.61438665137615,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
1608.0,26.0,18.0,78.0,155.0,104.0,nan,-2.06,-7.48,-0.81,15.1,-92.33,156.96,-2.53,0.44,-0.57,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395281690137,nan,-99.61438649847095,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1631.0,26.0,27.0,77.0,161.0,118.0,nan,-1.82,-7.7,-0.46,15.07,-92.3,156.97,1.88,-0.4,-0.71,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.26339530516432,nan,-99.61438634556578,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1651.0,26.0,17.0,67.0,157.0,104.0,nan,-2.17,-7.53,-0.39,15.07,-92.31,156.96,-0.29,0.3,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.2633953286385,nan,-99.61438619266059,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1674.0,36.0,26.0,88.0,139.0,118.0,nan,-1.95,-7.58,-0.27,15.06,-92.28,156.97,1.32,-0.4,-0.36,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.26339535211268,nan,-99.61438603975536,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1693.0,29.0,18.0,67.0,137.0,104.0,nan,-1.93,-7.57,-0.51,15.04,-92.32,156.96,-0.99,0.23,-0.36,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.26339537558685,nan,-99.61438588685017,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1716.0,26.0,31.0,68.0,159.0,74.0,nan,-2.13,-7.65,-0.49,15.05,-92.31,156.96,1.04,-0.12,0.34,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.26339537558685,nan,-99.61438588685017,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
1735.0,15.0,18.0,77.0,138.0,102.0,nan,-2.06,-7.77,-0.07,15.05,-92.27,156.97,1.25,-0.05,-0.22,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395399061032,nan,-99.614385733945,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1759.0,17.0,29.0,109.0,149.0,111.0,nan,-2.39,-7.77,-0.16,15.09,-92.26,156.97,-1.27,0.23,-0.22,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.26339542253521,nan,-99.61438558103977,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1785.0,32.0,26.0,136.0,148.0,111.0,nan,-2.39,-7.65,-0.05,15.13,-92.2,156.97,1.6,-0.19,1.04,-0.69,0.68,-0.23,0.04,1.0,27.08,32.5,0.074607,0.0,19.263395446009387,nan,-99.61438542813458,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1808.0,29.0,17.0,77.0,161.0,111.0,nan,-2.39,-7.83,-0.25,15.15,-92.22,156.97,-0.71,0.3,-0.15,-0.69,0.68,-0.23,0.04,1.0,27.09,32.45,0.0746168,0.0,19.26339546948357,nan,-99.61438527522938,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
1830.0,38.0,26.0,52.0,137.0,125.0,nan,-2.37,-7.56,0.02,15.17,-92.17,156.98,0.83,-0.26,-0.29,-0.69,0.68,-0.23,0.04,1.0,27.09,32.45,0.0746168,0.0,19.263395492957745,nan,-99.61438512232417,nan,0.0,0.0,9936.8633,0.0,0.0,2622.5,0.0
