time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
0.0,26.0,31.0,147.0,135.0,89.0,nan,-0.52,-7.79,0.85,3.89,-82.89,111.53,0.9,-0.19,-0.43,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,1.0,1.0,2579.0,0.0
20.0,30.0,29.0,40.0,138.0,111.0,nan,-0.64,-7.89,1.05,3.89,-82.87,111.53,0.62,-0.12,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
42.0,26.0,31.0,67.0,156.0,82.0,nan,-0.62,-7.95,0.98,3.89,-82.88,111.53,-0.43,-0.12,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
62.0,26.0,30.0,66.0,137.0,110.0,nan,-0.67,-7.9,0.86,3.9,-82.92,111.53,-1.27,0.02,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
85.0,32.0,31.0,68.0,118.0,110.0,nan,-0.63,-7.86,0.81,3.9,-82.94,111.53,-1.48,0.02,-0.43,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
111.0,26.0,30.0,67.0,125.0,110.0,nan,-0.63,-7.86,0.81,3.9,-82.94,111.53,0.0,0.0,0.0,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
128.0,17.0,30.0,107.0,136.0,120.0,nan,-0.72,-7.99,0.91,3.9,-82.96,111.53,-0.78,-0.12,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
154.0,17.0,30.0,78.0,136.0,118.0,nan,-0.59,-7.78,0.74,3.9,-82.97,111.53,0.62,-0.05,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
176.0,27.0,26.0,136.0,132.0,76.0,nan,-0.61,-7.9,0.99,3.9,-82.92,111.54,2.09,-0.4,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
196.0,17.0,27.0,89.0,124.0,103.0,nan,-0.68,-7.97,1.01,3.9,-82.91,111.54,0.55,-0.26,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.76,27.94,0.0748871,0.0,19.250376180555556,nan,-99.5780745138889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
219.0,26.0,17.0,67.0,138.0,111.0,nan,-0.65,-7.87,0.78,3.9,-82.94,111.54,-0.99,0.02,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
241.0,27.0,30.0,67.0,154.0,125.0,nan,-0.67,-7.91,1.04,3.91,-82.9,111.55,2.02,-0.47,-0.15,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
263.0,30.0,28.0,112.0,138.0,105.0,nan,-0.56,-7.84,0.89,3.9,-82.92,111.55,-0.57,0.09,-0.5,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
283.0,28.0,30.0,109.0,167.0,111.0,nan,-0.64,-7.9,0.94,3.9,-82.92,111.55,-0.29,-0.05,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
305.0,28.0,31.0,88.0,149.0,75.0,nan,-0.64,-7.88,0.79,3.9,-82.96,111.55,-0.43,-0.05,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
332.0,15.0,29.0,78.0,125.0,102.0,nan,-0.57,-7.91,0.97,3.9,-82.93,111.55,1.32,-0.19,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
355.0,18.0,31.0,55.0,160.0,110.0,nan,-0.67,-7.94,0.97,3.9,-82.93,111.55,0.34,-0.26,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
374.0,26.0,30.0,67.0,134.0,98.0,nan,-0.56,-7.89,0.8,3.89,-82.93,111.55,0.2,-0.05,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
397.0,27.0,30.0,77.0,138.0,125.0,nan,-0.69,-7.93,0.99,3.9,-82.91,111.56,1.25,-0.33,-0.15,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
417.0,37.0,26.0,88.0,140.0,112.0,nan,-0.57,-7.9,0.96,3.9,-82.9,111.56,0.41,-0.12,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25037236111111,nan,-99.57800736111112,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
440.0,21.0,30.0,52.0,125.0,111.0,nan,-0.65,-7.89,0.92,3.9,-82.91,111.56,-0.08,-0.12,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
459.0,24.0,30.0,108.0,138.0,111.0,nan,-0.62,-7.94,0.99,3.9,-82.9,111.57,0.41,-0.19,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
482.0,27.0,30.0,119.0,132.0,111.0,nan,-0.64,-7.86,0.99,3.91,-82.92,111.57,0.69,-0.12,-0.15,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
508.0,27.0,31.0,63.0,139.0,110.0,nan,-0.64,-7.86,0.99,3.91,-82.92,111.57,0.0,0.0,0.0,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
526.0,38.0,22.0,77.0,139.0,112.0,nan,-0.6,-7.87,0.84,3.91,-82.94,111.57,0.2,-0.12,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
551.0,37.0,26.0,52.0,138.0,110.0,nan,-0.67,-7.93,0.92,3.91,-82.94,111.57,-0.08,-0.05,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
573.0,31.0,30.0,90.0,154.0,110.0,nan,-0.65,-7.95,0.98,3.91,-82.94,111.57,0.2,-0.12,-0.43,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
593.0,27.0,30.0,77.0,138.0,124.0,nan,-0.59,-7.86,0.8,3.91,-82.95,111.57,-0.15,-0.19,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
616.0,31.0,29.0,53.0,137.0,110.0,nan,-0.59,-7.91,0.98,3.9,-82.93,111.58,1.11,-0.26,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
635.0,27.0,31.0,108.0,138.0,110.0,nan,-0.59,-7.93,0.85,3.9,-82.95,111.58,-0.36,-0.12,-0.43,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
658.0,25.0,17.0,125.0,133.0,111.0,nan,-0.67,-7.9,0.94,3.9,-82.94,111.58,0.48,-0.19,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.77,27.99,0.0748863,0.0,19.25036854166667,nan,-99.57794020833335,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
678.0,27.0,31.0,77.0,136.0,112.0,nan,-0.61,-7.96,0.96,3.9,-82.93,111.58,0.48,-0.19,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.250364722222223,nan,-99.57787305555557,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
703.0,17.0,26.0,147.0,137.0,111.0,nan,-0.59,-7.88,0.92,3.9,-82.93,111.59,0.41,-0.12,-0.15,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.250360902777775,nan,-99.57780590277777,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
729.0,26.0,29.0,158.0,146.0,112.0,nan,-0.71,-7.99,1.03,3.9,-82.92,111.59,0.48,-0.19,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.250357083333334,nan,-99.57773875,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
752.0,26.0,31.0,150.0,154.0,76.0,nan,-0.6,-7.84,0.81,3.9,-82.93,111.59,-0.01,-0.19,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.25035326388889,nan,-99.57767159722222,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
771.0,24.0,29.0,76.0,138.0,73.0,nan,-0.66,-7.91,0.99,3.9,-82.91,111.6,1.04,-0.26,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.25034944444445,nan,-99.57760444444445,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
795.0,18.0,30.0,67.0,149.0,89.0,nan,-0.6,-7.94,1.0,3.9,-82.9,111.6,0.48,-0.12,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.250345625,nan,-99.57753729166667,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
814.0,25.0,30.0,53.0,139.0,112.0,nan,-0.7,-7.88,0.85,3.91,-82.93,111.6,-1.06,0.02,-0.29,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.250341805555554,nan,-99.5774701388889,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
837.0,26.0,31.0,67.0,160.0,111.0,nan,-0.63,-7.95,0.99,3.91,-82.91,111.6,0.97,-0.33,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.250341805555554,nan,-99.5774701388889,nan,0.0,0.0,9934.6885,0.0,0.0,0.0,0.0
856.0,27.0,30.0,108.0,140.0,125.0,nan,-0.66,-7.85,0.84,3.91,-82.94,111.6,-0.78,0.02,-0.43,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.25033798611111,nan,-99.57740298611112,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
880.0,19.0,30.0,78.0,138.0,110.0,nan,-0.69,-8.02,0.96,3.91,-82.95,111.61,-0.64,-0.12,-0.43,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.25033416666667,nan,-99.57733583333334,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
906.0,24.0,26.0,125.0,134.0,110.0,nan,-0.59,-7.86,0.76,3.91,-82.97,111.6,-0.15,-0.05,-0.36,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.25033034722222,nan,-99.57726868055556,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
929.0,38.0,30.0,88.0,137.0,106.0,nan,-0.63,-7.92,0.94,3.91,-82.95,111.61,0.9,-0.12,-0.22,-0.63,0.53,-0.39,0.4,1.0,27.74,27.97,0.0748995,0.0,19.25032652777778,nan,-99.57720152777779,nan,0.0,0.0,9934.6885,0.0,0.0,2579.0,0.0
