time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
0.0,19.0,32.0,108.0,137.0,118.0,nan,-0.67,-7.96,-1.07,6.19,-95.29,108.77,-0.71,-0.05,-0.36,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.26338833333333,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,1.0,1.0,0.0,0.0
18.0,16.0,21.0,60.0,134.0,104.0,nan,-0.67,-7.91,-0.87,6.19,-95.27,108.78,-0.57,-0.12,-0.43,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.26338833333333,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
44.0,30.0,18.0,120.0,166.0,103.0,nan,-1.18,-7.78,-0.77,6.21,-95.25,108.79,1.11,-0.33,-0.22,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.263389444444446,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
67.0,43.0,32.0,78.0,142.0,118.0,nan,-0.95,-7.85,-0.7,6.21,-95.24,108.79,0.34,-0.19,-0.36,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.26339,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
87.0,32.0,31.0,98.0,141.0,124.0,nan,-0.92,-7.83,-0.98,6.21,-95.27,108.79,-0.71,-0.05,-0.29,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.263390555555556,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
110.0,31.0,32.0,59.0,137.0,126.0,nan,-1.09,-7.8,-0.53,6.22,-95.22,108.81,2.02,-0.47,-0.36,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.263391111111115,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
129.0,31.0,31.0,67.0,139.0,111.0,nan,-0.61,-7.93,-1.03,6.19,-95.27,108.8,-1.69,0.16,-0.71,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.263391111111115,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
152.0,19.0,33.0,68.0,145.0,97.0,nan,-1.21,-7.65,-0.66,6.21,-95.22,108.81,2.16,-0.54,-0.08,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.26339166666667,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
171.0,17.0,21.0,112.0,144.0,133.0,nan,-0.67,-8.12,-0.78,6.18,-95.25,108.81,-0.99,-0.05,-0.71,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.263392222222222,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
195.0,19.0,18.0,136.0,125.0,105.0,nan,-1.12,-7.58,-0.9,6.21,-95.25,108.82,0.62,-0.26,-0.08,-0.57,0.58,-0.46,0.36,1.0,25.62,33.92,0.0746309,0.0,19.263392777777778,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
