time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
258.0,26.0,31.0,67.0,129.0,110.0,nan,-0.68,-7.8,1.51,4.48,-78.82,126.88,-0.15,0.16,0.06,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
278.0,31.0,30.0,55.0,138.0,112.0,nan,-0.65,-7.8,1.55,4.47,-78.8,126.89,0.69,-0.12,-0.29,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
301.0,32.0,29.0,108.0,137.0,111.0,nan,-0.63,-7.82,1.56,4.47,-78.81,126.88,-0.08,0.16,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
327.0,26.0,30.0,68.0,138.0,98.0,nan,-0.76,-7.88,1.55,4.48,-78.82,126.88,-0.22,0.09,0.06,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
350.0,28.0,26.0,60.0,154.0,110.0,nan,-0.6,-7.78,1.49,4.47,-78.82,126.88,-0.22,0.02,-0.29,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
370.0,31.0,17.0,136.0,159.0,125.0,nan,-0.73,-7.85,1.56,4.48,-78.81,126.88,0.9,-0.12,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
393.0,29.0,29.0,89.0,133.0,111.0,nan,-0.61,-7.87,1.59,4.47,-78.81,126.88,-0.22,0.02,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
412.0,18.0,25.0,52.0,138.0,110.0,nan,-0.73,-7.78,1.48,4.48,-78.83,126.87,-0.78,0.16,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
435.0,25.0,30.0,108.0,153.0,111.0,nan,-0.57,-7.83,1.53,4.47,-78.82,126.87,0.48,0.02,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359188034192,nan,-99.5914866239316,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
455.0,26.0,31.0,119.0,135.0,111.0,nan,-0.76,-7.86,1.54,4.47,-78.83,126.87,-0.43,0.02,-0.36,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
478.0,31.0,28.0,94.0,140.0,110.0,nan,-0.6,-7.85,1.51,4.47,-78.84,126.87,-0.5,0.02,-0.15,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
497.0,27.0,26.0,147.0,138.0,110.0,nan,-0.75,-7.82,1.48,4.48,-78.84,126.87,0.34,-0.05,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
520.0,19.0,30.0,77.0,138.0,97.0,nan,-0.76,-7.82,1.57,4.48,-78.82,126.87,0.69,-0.05,-0.15,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
546.0,17.0,27.0,147.0,160.0,125.0,nan,-0.68,-7.92,1.58,4.48,-78.81,126.87,0.13,0.02,-0.01,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
569.0,26.0,17.0,157.0,162.0,111.0,nan,-0.73,-7.77,1.45,4.48,-78.81,126.87,0.27,0.09,-0.15,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
588.0,26.0,30.0,138.0,132.0,125.0,nan,-0.62,-7.84,1.63,4.48,-78.77,126.87,1.81,-0.12,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
612.0,21.0,31.0,98.0,144.0,109.0,nan,-0.66,-7.82,1.64,4.48,-78.77,126.87,0.06,0.02,-0.36,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
631.0,32.0,29.0,53.0,138.0,125.0,nan,-0.69,-7.82,1.59,4.48,-78.78,126.87,-0.99,0.16,-0.01,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
654.0,27.0,30.0,78.0,155.0,109.0,nan,-0.71,-7.86,1.61,4.49,-78.77,126.87,0.27,0.02,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250359615384614,nan,-99.59148576923079,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
673.0,27.0,30.0,78.0,160.0,125.0,nan,-0.68,-7.81,1.53,4.49,-78.78,126.87,-0.29,-0.05,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.84,26.91,0.0747742,0.0,19.250360042735043,nan,-99.59148491452991,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
696.0,30.0,21.0,82.0,154.0,109.0,nan,-0.75,-7.88,1.61,4.48,-78.79,126.86,-1.06,0.16,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.25036047008547,nan,-99.59148405982906,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
728.0,20.0,30.0,136.0,138.0,75.0,nan,-0.62,-7.78,1.46,4.48,-78.83,126.86,-1.55,0.23,-0.15,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250360897435897,nan,-99.59148320512821,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
748.0,17.0,31.0,98.0,155.0,103.0,nan,-0.73,-7.78,1.52,4.48,-78.82,126.86,0.62,-0.05,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250361324786326,nan,-99.59148235042734,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
771.0,30.0,26.0,135.0,133.0,111.0,nan,-0.55,-7.86,1.56,4.47,-78.81,126.86,0.27,-0.12,-0.43,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250361752136754,nan,-99.59148149572647,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
790.0,32.0,26.0,40.0,153.0,125.0,nan,-0.77,-7.85,1.52,4.48,-78.83,126.85,-0.64,0.09,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.25036217948718,nan,-99.59148064102565,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
813.0,27.0,30.0,123.0,138.0,111.0,nan,-0.63,-7.89,1.55,4.48,-78.82,126.85,0.2,0.02,-0.01,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.25036217948718,nan,-99.59148064102565,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
832.0,27.0,31.0,157.0,146.0,126.0,nan,-0.79,-7.83,1.48,4.49,-78.83,126.85,-0.08,0.02,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.25036260683761,nan,-99.59147978632478,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
855.0,18.0,31.0,149.0,132.0,110.0,nan,-0.57,-7.86,1.59,4.48,-78.82,126.85,0.34,0.02,-0.29,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250363034188037,nan,-99.59147893162393,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
875.0,31.0,29.0,77.0,137.0,111.0,nan,-0.78,-7.84,1.58,4.48,-78.82,126.85,-0.36,-0.05,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250363461538463,nan,-99.59147807692308,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
898.0,19.0,30.0,87.0,129.0,76.0,nan,-0.75,-7.76,1.5,4.48,-78.86,126.85,-0.22,-0.05,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.25036388888889,nan,-99.59147722222221,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
924.0,18.0,18.0,67.0,125.0,89.0,nan,-0.65,-7.8,1.48,4.48,-78.86,126.85,-0.01,-0.05,-0.29,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.25036431623932,nan,-99.5914763675214,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
947.0,37.0,30.0,108.0,138.0,110.0,nan,-0.7,-7.75,1.46,4.48,-78.87,126.85,0.06,0.09,-0.43,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250364743589742,nan,-99.59147551282052,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
966.0,27.0,30.0,52.0,139.0,110.0,nan,-0.64,-7.82,1.56,4.48,-78.86,126.84,0.48,0.02,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250364743589742,nan,-99.59147551282052,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
989.0,18.0,30.0,108.0,159.0,124.0,nan,-0.68,-7.81,1.51,4.48,-78.86,126.84,-0.29,0.09,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250365170940174,nan,-99.59147465811965,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1009.0,22.0,18.0,125.0,169.0,105.0,nan,-0.7,-7.83,1.53,4.48,-78.85,126.84,0.55,0.09,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250365598290603,nan,-99.59147380341881,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1032.0,17.0,17.0,77.0,159.0,75.0,nan,-0.62,-7.89,1.61,4.47,-78.83,126.84,1.18,-0.12,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250366025641025,nan,-99.59147294871795,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1051.0,16.0,30.0,67.0,159.0,117.0,nan,-0.59,-7.86,1.59,4.47,-78.83,126.84,-0.43,0.16,-0.15,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250366452991457,nan,-99.59147209401708,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1074.0,19.0,29.0,88.0,149.0,109.0,nan,-0.48,-7.88,1.65,4.45,-78.83,126.84,-0.43,0.09,-0.29,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250366452991457,nan,-99.59147209401708,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
1094.0,31.0,29.0,52.0,137.0,126.0,nan,-0.67,-7.89,1.56,4.46,-78.85,126.83,-0.99,0.16,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.25036688034188,nan,-99.59147123931626,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1116.0,31.0,31.0,119.0,150.0,130.0,nan,-0.64,-7.93,1.52,4.44,-78.88,126.83,-0.36,0.02,-0.15,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.25036730769231,nan,-99.59147038461539,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1143.0,31.0,28.0,93.0,137.0,138.0,nan,-0.58,-7.96,1.53,4.44,-78.9,126.83,-0.92,0.09,-0.01,-0.7,0.55,-0.31,0.32,1.0,27.85,26.93,0.0747832,0.0,19.250367735042733,nan,-99.59146952991455,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1166.0,17.0,26.0,82.0,133.0,120.0,nan,-0.86,-7.89,1.36,4.46,-78.92,126.83,-0.5,-0.05,0.06,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250368162393162,nan,-99.59146867521368,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1187.0,18.0,26.0,73.0,137.0,76.0,nan,-0.75,-7.85,1.41,4.46,-78.9,126.83,1.39,-0.26,0.06,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250368589743594,nan,-99.59146782051282,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1210.0,17.0,30.0,60.0,160.0,103.0,nan,-0.87,-7.78,1.39,4.48,-78.89,126.83,1.25,-0.26,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250369017094016,nan,-99.59146696581195,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1230.0,37.0,25.0,157.0,168.0,111.0,nan,-0.76,-7.8,1.48,4.49,-78.88,126.83,0.48,0.02,0.06,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250369017094016,nan,-99.59146696581195,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
1252.0,26.0,30.0,161.0,147.0,111.0,nan,-0.98,-7.71,1.39,4.52,-78.87,126.84,1.04,-0.05,0.2,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250369444444445,nan,-99.59146611111113,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1272.0,19.0,31.0,78.0,138.0,125.0,nan,-0.81,-7.66,1.45,4.53,-78.83,126.84,2.37,-0.26,-0.01,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250369871794874,nan,-99.59146525641026,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1295.0,26.0,31.0,88.0,139.0,111.0,nan,-0.71,-7.54,1.7,4.56,-78.64,126.86,3.63,-0.33,0.06,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.2503702991453,nan,-99.59146440170942,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1321.0,27.0,30.0,77.0,138.0,124.0,nan,-0.68,-7.59,1.86,4.56,-78.54,126.86,3.84,-0.05,0.06,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250370726495728,nan,-99.59146354700854,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1344.0,30.0,25.0,88.0,137.0,111.0,nan,-0.53,-7.7,2.07,4.56,-78.46,126.86,2.16,0.16,0.06,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250371153846157,nan,-99.59146269230769,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1363.0,26.0,30.0,68.0,138.0,110.0,nan,-0.42,-7.85,2.15,4.53,-78.44,126.85,-0.78,0.44,-0.36,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250371581196582,nan,-99.59146183760686,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1387.0,22.0,17.0,68.0,139.0,109.0,nan,-0.37,-8.06,2.1,4.51,-78.51,126.84,-4.91,0.86,-0.64,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250371581196582,nan,-99.59146183760686,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
1406.0,26.0,26.0,67.0,138.0,111.0,nan,-0.33,-8.19,1.98,4.47,-78.64,126.82,-7.43,0.79,-0.99,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.25037200854701,nan,-99.591460982906,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1429.0,27.0,30.0,67.0,125.0,104.0,nan,-0.49,-8.16,1.53,4.44,-78.84,126.8,-9.39,0.65,-0.92,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.25037243589744,nan,-99.59146012820516,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1449.0,27.0,30.0,108.0,138.0,75.0,nan,-0.55,-8.13,1.31,4.42,-78.99,126.79,-6.59,0.16,-0.85,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250372863247865,nan,-99.59145927350428,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1471.0,17.0,31.0,88.0,136.0,102.0,nan,-0.79,-7.98,0.95,4.41,-79.12,126.8,-4.63,-0.4,-0.71,-0.7,0.56,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250373290598294,nan,-99.59145841880341,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1491.0,32.0,30.0,119.0,147.0,110.0,nan,-0.74,-7.84,0.84,4.42,-79.2,126.8,-1.41,-0.47,-0.36,-0.7,0.56,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250373717948722,nan,-99.59145756410257,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1514.0,27.0,31.0,88.0,153.0,111.0,nan,-0.83,-7.53,0.86,4.46,-79.17,126.81,4.05,-0.47,0.2,-0.7,0.56,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250374145299144,nan,-99.59145670940173,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1540.0,26.0,31.0,68.0,154.0,112.0,nan,-1.0,-7.54,1.08,4.49,-79.06,126.82,6.71,-0.4,0.48,-0.7,0.56,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250374145299144,nan,-99.59145670940173,nan,0.0,0.0,9935.4893,0.0,0.0,0.0,0.0
1563.0,31.0,29.0,124.0,156.0,110.0,nan,-0.86,-7.63,1.57,4.52,-78.91,126.83,7.41,-0.4,0.62,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250375000000005,nan,-99.59145585470087,nan,0.0,0.0,9935.4893,0.0,0.0,2591.6,0.0
1582.0,26.0,31.0,136.0,155.0,110.0,nan,-0.92,-7.75,1.66,4.55,-78.78,126.83,5.66,0.02,0.55,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250375000000005,nan,-99.5914547835498,nan,0.0,0.0,9935.4873,1.0,1.0,2591.6,0.0
1605.0,26.0,30.0,108.0,137.0,110.0,nan,-0.68,-7.89,1.91,4.56,-78.69,126.83,3.35,0.16,0.34,-0.7,0.55,-0.31,0.32,1.0,27.85,27.01,0.0747667,0.0,19.250375028735633,nan,-99.59145456709959,nan,0.0,0.0,9935.4873,0.0,0.0,2591.6,0.0
1625.0,31.0,29.0,67.0,131.0,110.0,nan,-0.67,-7.89,1.87,4.57,-78.65,126.83,1.04,0.37,-0.08,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.25037504310345,nan,-99.59145435064937,nan,0.0,0.0,9935.4873,0.0,0.0,2591.6,0.0
1650.0,26.0,30.0,68.0,155.0,110.0,nan,-0.39,-7.85,1.93,4.54,-78.65,126.82,-1.06,0.51,-0.43,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.250375057471263,nan,-99.59145413419913,nan,0.0,0.0,9935.4873,0.0,0.0,2591.6,0.0
1669.0,19.0,30.0,66.0,138.0,124.0,nan,-0.41,-7.91,1.93,4.52,-78.67,126.81,-1.97,0.44,-0.57,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.250375057471263,nan,-99.59145413419913,nan,0.0,0.0,9935.4873,0.0,0.0,0.0,0.0
1693.0,27.0,31.0,66.0,134.0,105.0,nan,-0.54,-7.9,1.65,4.48,-78.75,126.8,-1.48,0.23,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.250375071839084,nan,-99.59145391774895,nan,0.0,0.0,9935.4873,0.0,0.0,2591.6,0.0
1719.0,28.0,29.0,60.0,138.0,118.0,nan,-0.65,-7.98,1.62,4.48,-78.75,126.8,-0.29,-0.33,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.250375086206898,nan,-99.59145370129873,nan,0.0,0.0,9935.4873,0.0,0.0,2591.6,0.0
1742.0,17.0,37.0,136.0,155.0,110.0,nan,-0.62,-7.98,1.59,4.47,-78.74,126.81,0.34,-0.4,-0.43,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.25037510057472,nan,-99.59145348484851,nan,0.0,0.0,9935.4873,0.0,0.0,2591.6,0.0
1761.0,27.0,30.0,77.0,138.0,126.0,nan,-0.78,-7.96,1.59,4.48,-78.74,126.81,0.06,-0.26,-0.01,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.250375114942532,nan,-99.59145326839828,nan,0.0,0.0,9935.4873,0.0,0.0,2591.5,0.0
1784.0,37.0,26.0,88.0,139.0,111.0,nan,-0.75,-7.82,1.57,4.48,-78.73,126.82,0.2,-0.4,-0.15,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.25037512931035,nan,-99.59145305194806,nan,0.0,0.0,9935.4873,0.0,0.0,2591.5,0.0
1803.0,19.0,31.0,108.0,138.0,124.0,nan,-0.85,-7.69,1.5,4.49,-78.74,126.82,-0.01,-0.12,-0.22,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.250375143678163,nan,-99.59145283549785,nan,0.0,0.0,9935.4873,0.0,0.0,2591.5,0.0
1826.0,25.0,27.0,67.0,137.0,98.0,nan,-0.71,-7.68,1.65,4.49,-78.74,126.83,-0.36,-0.19,-0.36,-0.7,0.55,-0.31,0.32,1.0,27.83,27.02,0.07477,0.0,19.250375143678163,nan,-99.59145283549785,nan,0.0,0.0,9935.4873,0.0,0.0,0.0,0.0
