time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
0.0,38.0,30.0,147.0,138.0,67.0,nan,-0.49,-7.9,0.98,2.9,-82.85,271.68,0.41,-0.19,-0.22,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,1.0,1.0,2612.5,0.0
23.0,17.0,30.0,108.0,138.0,89.0,nan,-0.5,-7.99,0.95,2.9,-82.83,271.69,0.9,-0.19,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
42.0,26.0,27.0,88.0,140.0,112.0,nan,-0.48,-7.83,0.96,2.9,-82.86,271.68,-1.2,0.23,-0.36,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
65.0,27.0,26.0,87.0,139.0,110.0,nan,-0.5,-7.94,0.97,2.9,-82.84,271.69,1.04,-0.33,-0.22,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
85.0,29.0,29.0,60.0,137.0,111.0,nan,-0.47,-7.91,0.95,2.9,-82.84,271.69,0.27,-0.19,-0.43,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
108.0,27.0,31.0,60.0,154.0,110.0,nan,-0.48,-7.89,0.96,2.9,-82.86,271.68,-1.13,0.23,-0.22,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
127.0,27.0,30.0,125.0,155.0,98.0,nan,-0.5,-7.98,0.93,2.9,-82.83,271.69,1.6,-0.4,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
150.0,27.0,26.0,99.0,137.0,111.0,nan,-0.51,-7.91,0.89,2.91,-82.86,271.68,-0.43,0.02,-0.22,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
176.0,27.0,30.0,78.0,155.0,110.0,nan,-0.51,-7.91,0.89,2.91,-82.86,271.68,0.0,0.0,0.0,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
194.0,29.0,29.0,88.0,138.0,109.0,nan,-0.51,-7.84,0.93,2.9,-82.87,271.68,-1.83,0.3,-0.36,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.263329974358975,nan,-99.61437159056315,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
219.0,37.0,26.0,87.0,139.0,111.0,nan,-0.46,-7.93,0.99,2.9,-82.84,271.69,1.32,-0.33,-0.22,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,2612.5,0.0
242.0,31.0,30.0,52.0,125.0,76.0,nan,-0.5,-7.95,0.95,2.9,-82.84,271.69,0.27,0.02,-0.36,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
261.0,16.0,30.0,108.0,139.0,101.0,nan,-0.46,-7.89,1.0,2.9,-82.86,271.68,-1.13,0.23,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
284.0,19.0,30.0,60.0,138.0,97.0,nan,-0.51,-8.0,0.97,2.9,-82.83,271.69,1.74,-0.4,-0.36,0.51,-0.47,-0.46,0.55,1.0,28.85,29.65,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
304.0,18.0,17.0,98.0,137.0,111.0,nan,-0.48,-7.85,1.01,2.9,-82.84,271.69,-0.92,0.16,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
329.0,27.0,30.0,77.0,139.0,104.0,nan,-0.5,-7.9,0.95,2.9,-82.83,271.69,1.18,-0.19,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
355.0,17.0,29.0,88.0,137.0,117.0,nan,-0.5,-7.9,0.95,2.9,-82.83,271.69,0.0,0.0,0.0,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
372.0,32.0,30.0,108.0,153.0,111.0,nan,-0.48,-7.9,0.98,2.9,-82.82,271.69,1.6,-0.4,-0.43,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
397.0,31.0,18.0,77.0,137.0,111.0,nan,-0.49,-7.93,0.96,2.9,-82.84,271.69,-0.99,0.23,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
420.0,29.0,30.0,77.0,153.0,110.0,nan,-0.51,-7.95,0.93,2.9,-82.86,271.69,-0.5,0.02,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.26332994871795,nan,-99.61437151445968,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
440.0,26.0,31.0,52.0,137.0,109.0,nan,-0.49,-7.98,0.97,2.9,-82.82,271.69,2.09,-0.47,-0.43,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,2612.5,0.0
462.0,29.0,30.0,108.0,133.0,103.0,nan,-0.49,-7.85,0.92,2.9,-82.86,271.69,-1.97,0.37,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
482.0,25.0,26.0,135.0,140.0,74.0,nan,-0.48,-7.97,0.95,2.9,-82.85,271.69,0.76,-0.19,-0.01,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
505.0,32.0,31.0,109.0,138.0,101.0,nan,-0.54,-7.93,0.96,2.9,-82.82,271.69,1.53,-0.33,-0.43,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
524.0,29.0,30.0,52.0,138.0,108.0,nan,-0.44,-7.78,1.02,2.9,-82.85,271.69,-1.55,0.23,-0.5,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
547.0,26.0,30.0,68.0,125.0,104.0,nan,-0.48,-7.98,0.99,2.9,-82.83,271.69,0.06,0.09,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
574.0,17.0,30.0,78.0,140.0,116.0,nan,-0.48,-7.98,0.99,2.9,-82.83,271.69,0.0,0.0,0.0,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
591.0,30.0,21.0,135.0,160.0,124.0,nan,-0.49,-7.92,1.02,2.89,-82.8,271.69,1.6,-0.33,-0.29,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
616.0,17.0,30.0,93.0,139.0,110.0,nan,-0.48,-7.9,0.93,2.9,-82.84,271.69,-1.62,0.3,-0.15,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
639.0,22.0,17.0,136.0,134.0,109.0,nan,-0.51,-7.94,0.98,2.9,-82.82,271.69,1.25,-0.26,-0.15,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
658.0,38.0,26.0,87.0,138.0,110.0,nan,-0.54,-7.91,0.98,2.9,-82.81,271.69,0.62,-0.12,-0.5,0.51,-0.47,-0.46,0.55,1.0,28.85,29.7,0.0746012,0.0,19.263329923076927,nan,-99.61437143835616,nan,0.0,0.0,9936.8623,0.0,0.0,0.0,0.0
