time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
0.0,30.0,31.0,39.0,124.0,88.0,nan,-0.79,-7.95,-1.0,6.19,-95.27,126.24,-2.11,0.09,-0.64,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,1.0,1.0,2625.2,0.0
21.0,12.0,31.0,52.0,139.0,125.0,nan,-0.8,-8.05,-0.83,6.18,-95.25,126.25,-1.2,-0.05,-0.43,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
47.0,31.0,32.0,66.0,138.0,109.0,nan,-0.97,-7.6,-0.98,6.19,-95.26,126.25,0.48,-0.19,-0.29,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
70.0,31.0,34.0,78.0,154.0,111.0,nan,-0.92,-8.03,-0.75,6.18,-95.23,126.26,1.25,-0.33,-0.22,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
90.0,12.0,32.0,60.0,155.0,119.0,nan,-0.88,-7.7,-0.75,6.18,-95.27,126.26,-1.62,0.02,-0.43,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
112.0,14.0,32.0,157.0,133.0,76.0,nan,-1.18,-7.78,-1.0,6.21,-95.24,126.26,2.09,-0.47,0.13,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
132.0,19.0,31.0,161.0,145.0,81.0,nan,-0.83,-7.96,-0.57,6.19,-95.26,126.26,-1.55,0.02,-0.64,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
155.0,31.0,32.0,92.0,139.0,102.0,nan,-1.13,-7.59,-1.16,6.21,-95.28,126.27,1.04,-0.4,-0.15,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
174.0,30.0,31.0,136.0,139.0,111.0,nan,-0.85,-8.12,-0.49,6.2,-95.25,126.28,0.34,-0.19,-0.5,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
197.0,15.0,17.0,146.0,145.0,111.0,nan,-1.02,-7.58,-0.88,6.2,-95.28,126.28,-0.71,-0.12,-0.71,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.263383333333334,nan,-99.61438833333337,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
217.0,12.0,31.0,88.0,140.0,103.0,nan,-0.83,-8.02,-0.95,6.19,-95.27,126.28,0.9,-0.33,-0.22,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,2625.2,0.0
240.0,22.0,31.0,87.0,154.0,109.0,nan,-0.78,-7.87,-1.33,6.17,-95.3,126.29,-0.36,-0.12,-0.22,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
266.0,20.0,32.0,68.0,159.0,76.0,nan,-1.14,-7.9,-0.23,6.19,-95.23,126.3,1.74,-0.47,-0.15,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
289.0,30.0,41.0,52.0,138.0,104.0,nan,-0.78,-7.83,-1.17,6.18,-95.29,126.3,-1.41,0.09,-0.57,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
308.0,31.0,30.0,67.0,177.0,118.0,nan,-1.06,-7.82,-0.64,6.19,-95.24,126.31,1.95,-0.4,-0.01,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
331.0,21.0,32.0,53.0,152.0,81.0,nan,-1.0,-7.86,-0.71,6.2,-95.24,126.31,-0.15,-0.12,-0.36,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
351.0,32.0,33.0,77.0,139.0,111.0,nan,-0.9,-7.71,-0.98,6.2,-95.27,126.31,-0.36,-0.05,-0.08,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
374.0,17.0,13.0,67.0,144.0,112.0,nan,-1.16,-7.85,-0.59,6.21,-95.22,126.32,2.02,-0.47,-0.43,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
393.0,19.0,31.0,77.0,139.0,111.0,nan,-0.78,-7.8,-0.94,6.2,-95.28,126.32,-1.97,0.09,-0.5,-0.62,0.64,-0.37,0.27,1.0,25.71,34.01,0.0746303,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
416.0,20.0,32.0,77.0,145.0,125.0,nan,-0.87,-7.99,-0.69,6.2,-95.25,126.33,-1.62,0.02,-0.57,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.26338380952381,nan,-99.61438934343435,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
448.0,23.0,32.0,52.0,139.0,109.0,nan,-0.88,-7.69,-0.91,6.19,-95.24,126.34,1.39,-0.4,-0.5,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,2625.2,0.0
468.0,31.0,31.0,68.0,144.0,111.0,nan,-0.91,-8.07,-0.77,6.19,-95.23,126.34,0.13,-0.19,-0.22,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
491.0,31.0,31.0,61.0,137.0,109.0,nan,-0.88,-7.72,-0.76,6.18,-95.24,126.34,-0.22,-0.12,-0.64,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
510.0,18.0,17.0,39.0,153.0,110.0,nan,-0.99,-7.88,-0.97,6.19,-95.23,126.35,1.25,-0.4,0.06,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
533.0,12.0,34.0,88.0,144.0,109.0,nan,-0.95,-7.8,-0.55,6.19,-95.24,126.35,-0.85,-0.05,-0.57,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
553.0,24.0,19.0,87.0,138.0,76.0,nan,-0.99,-7.74,-1.07,6.2,-95.24,126.36,1.32,-0.4,-0.01,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
575.0,32.0,31.0,79.0,165.0,74.0,nan,-1.1,-7.64,-1.07,6.21,-95.24,126.37,0.83,-0.26,-0.29,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
602.0,19.0,32.0,147.0,183.0,118.0,nan,-1.1,-7.64,-1.07,6.21,-95.24,126.37,0.0,0.0,0.0,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
620.0,32.0,32.0,77.0,184.0,125.0,nan,-1.05,-7.67,-0.85,6.21,-95.24,126.38,0.2,-0.26,-0.71,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
644.0,31.0,27.0,108.0,149.0,76.0,nan,-0.76,-7.98,-0.89,6.2,-95.24,126.38,0.41,-0.33,-0.36,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384047619056,nan,-99.61438984848486,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
667.0,29.0,38.0,76.0,152.0,90.0,nan,-1.03,-7.76,-0.59,6.2,-95.22,126.39,0.48,-0.19,-0.64,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384285714288,nan,-99.61439035353537,nan,0.0,0.0,9936.8633,0.0,0.0,2625.2,0.0
686.0,17.0,19.0,135.0,138.0,112.0,nan,-0.8,-7.87,-1.11,6.19,-95.25,126.39,-0.22,-0.19,-0.29,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263384523809524,nan,-99.61439085858585,nan,0.0,0.0,9936.8633,0.0,0.0,2625.2,0.0
710.0,20.0,32.0,108.0,160.0,111.0,nan,-0.95,-7.9,-0.37,6.19,-95.2,126.4,1.39,-0.4,-0.29,-0.62,0.64,-0.36,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263385000000003,nan,-99.61439136363636,nan,0.0,0.0,9936.8633,0.0,0.0,2625.2,0.0
729.0,32.0,32.0,78.0,160.0,125.0,nan,-0.85,-7.79,-1.28,6.18,-95.27,126.4,-1.48,0.09,-0.43,-0.62,0.64,-0.37,0.27,1.0,25.71,34.0,0.0746254,0.0,19.263385000000003,nan,-99.61439136363636,nan,0.0,0.0,9936.8633,0.0,0.0,0.0,0.0
