time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
0.0,17.0,30.0,157.0,148.0,66.0,nan,0.19,-7.68,2.04,1.33,-81.14,110.41,-5.47,-8.24,-0.64,-0.63,0.53,-0.38,0.43,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,1.0,1.0,2628.2,0.0
19.0,14.0,18.0,161.0,137.0,101.0,nan,-0.21,-8.15,1.05,1.29,-81.49,110.54,-16.95,-6.77,-0.78,-0.63,0.53,-0.38,0.43,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
43.0,26.0,22.0,77.0,156.0,110.0,nan,0.16,-7.58,0.09,1.23,-81.79,110.68,-11.28,-7.33,-0.99,-0.63,0.53,-0.38,0.42,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
62.0,32.0,18.0,78.0,138.0,124.0,nan,0.16,-7.89,0.15,1.18,-81.85,110.83,0.27,-7.89,0.2,-0.63,0.53,-0.38,0.42,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
85.0,26.0,31.0,77.0,137.0,96.0,nan,-0.22,-7.76,0.75,1.21,-81.67,111.0,10.0,-8.31,2.09,-0.63,0.53,-0.38,0.42,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
104.0,26.0,30.0,108.0,139.0,110.0,nan,-0.4,-8.67,1.33,1.26,-81.35,111.19,15.95,-9.08,3.21,-0.63,0.53,-0.38,0.42,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
127.0,20.0,31.0,60.0,135.0,124.0,nan,-0.41,-8.28,1.96,1.3,-81.02,111.38,13.99,-8.87,2.93,-0.63,0.53,-0.37,0.42,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
147.0,16.0,19.0,98.0,154.0,111.0,nan,-0.09,-8.23,2.88,1.3,-80.67,111.56,11.96,-8.8,1.74,-0.63,0.53,-0.37,0.42,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
170.0,17.0,30.0,119.0,154.0,111.0,nan,-0.59,-7.71,2.49,1.32,-80.58,111.87,-9.6,-6.91,0.48,-0.64,0.53,-0.37,0.42,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
196.0,16.0,20.0,156.0,133.0,110.0,nan,-0.28,-7.84,1.92,1.29,-80.85,112.01,-15.83,-6.91,-0.78,-0.64,0.53,-0.37,0.42,1.0,28.83,26.36,0.0746356,0.0,19.25670943089431,nan,-99.60919308943087,nan,0.0,0.0,9936.5518,0.0,0.0,0.0,0.0
