time,p1,p2,p3,p4,p5,termite,ax,ay,az,rx,ry,rz,roll,pitch,yaw,q1,q2,q3,q4,calibration,temperature,humidity,pressure,flag_rm,lat,lacoord,lon,locoord,capacitive,o_lat,o_lon,used_lat,used_lon,altitude,flag_lm
0.0,21.0,30.0,40.0,138.0,102.0,nan,-0.66,-7.87,1.25,4.11,-81.32,130.36,-0.71,-0.05,-0.29,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,1.0,1.0,2599.7,0.0
19.0,27.0,31.0,124.0,147.0,109.0,nan,-0.53,-7.86,1.16,4.1,-81.32,130.36,-0.01,0.09,-0.15,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
42.0,32.0,26.0,73.0,161.0,111.0,nan,-0.56,-8.03,1.32,4.09,-81.3,130.36,0.97,-0.05,-0.29,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
62.0,27.0,31.0,52.0,139.0,126.0,nan,-0.5,-7.99,1.24,4.09,-81.34,130.36,-2.11,0.3,-0.15,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
85.0,18.0,31.0,55.0,174.0,124.0,nan,-0.53,-7.97,1.09,4.08,-81.36,130.35,-0.57,0.09,-0.36,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
104.0,18.0,21.0,52.0,149.0,104.0,nan,-0.59,-7.98,1.2,4.07,-81.37,130.35,-0.71,0.02,-0.22,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
127.0,26.0,17.0,77.0,137.0,76.0,nan,-0.71,-7.89,1.12,4.08,-81.39,130.34,2.3,-0.19,-0.01,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
154.0,16.0,29.0,66.0,140.0,102.0,nan,-0.71,-7.89,1.12,4.08,-81.39,130.34,0.0,0.0,0.0,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
171.0,18.0,30.0,119.0,133.0,111.0,nan,-0.77,-7.72,1.11,4.1,-81.34,130.35,0.97,0.09,0.06,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
195.0,27.0,30.0,99.0,140.0,110.0,nan,-0.67,-7.91,1.42,4.1,-81.27,130.36,2.72,-0.4,-0.08,-0.7,0.58,-0.3,0.3,1.0,27.87,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
219.0,26.0,27.0,52.0,126.0,111.0,nan,-0.76,-7.79,1.25,4.11,-81.3,130.35,-1.97,0.23,-0.15,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389696969695,nan,-99.59641992063493,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
240.0,18.0,31.0,55.0,154.0,110.0,nan,-0.54,-7.85,1.22,4.1,-81.29,130.35,0.48,-0.12,-0.43,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,2599.7,0.0
263.0,23.0,18.0,146.0,153.0,75.0,nan,-0.66,-7.99,1.38,4.1,-81.29,130.35,-0.57,-0.12,-0.29,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
283.0,36.0,30.0,109.0,132.0,103.0,nan,-0.46,-7.85,1.06,4.09,-81.37,130.35,-3.23,0.37,-0.22,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
305.0,18.0,31.0,67.0,137.0,76.0,nan,-0.61,-7.97,1.13,4.09,-81.34,130.35,1.53,-0.19,-0.29,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
325.0,17.0,30.0,53.0,126.0,103.0,nan,-0.47,-7.95,1.26,4.07,-81.35,130.35,-0.78,-0.05,-0.29,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
348.0,27.0,32.0,68.0,139.0,111.0,nan,-0.58,-8.03,1.31,4.07,-81.34,130.34,2.23,-0.19,-0.15,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
374.0,25.0,29.0,51.0,138.0,97.0,nan,-0.66,-7.83,1.13,4.07,-81.36,130.34,-0.99,0.09,-0.08,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
397.0,17.0,31.0,67.0,148.0,110.0,nan,-0.66,-7.82,1.12,4.08,-81.34,130.34,1.25,-0.12,-0.01,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
417.0,25.0,30.0,135.0,154.0,104.0,nan,-0.69,-7.95,1.31,4.08,-81.34,130.34,-0.22,0.02,-0.36,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
440.0,17.0,26.0,89.0,137.0,75.0,nan,-0.66,-7.79,1.03,4.09,-81.4,130.33,-2.18,0.3,-0.08,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.250389393939397,nan,-99.59641984126984,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
459.0,18.0,26.0,147.0,134.0,90.0,nan,-0.66,-7.91,1.14,4.09,-81.34,130.34,2.86,-0.4,-0.15,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,2599.7,0.0
482.0,21.0,17.0,87.0,139.0,125.0,nan,-0.69,-7.86,1.29,4.1,-81.32,130.34,0.62,-0.12,0.06,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
501.0,31.0,30.0,120.0,146.0,112.0,nan,-0.54,-7.75,1.12,4.1,-81.33,130.34,-0.22,0.23,-0.08,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
524.0,25.0,30.0,88.0,136.0,112.0,nan,-0.68,-7.96,1.36,4.1,-81.29,130.34,1.81,-0.19,-0.15,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
544.0,17.0,26.0,88.0,136.0,97.0,nan,-0.49,-7.91,1.29,4.09,-81.29,130.34,-0.71,0.02,-0.29,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
567.0,25.0,30.0,68.0,138.0,125.0,nan,-0.55,-8.02,1.35,4.08,-81.3,130.34,-0.5,0.09,-0.43,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
593.0,27.0,30.0,67.0,154.0,104.0,nan,-0.67,-7.86,1.06,4.09,-81.37,130.33,-2.88,0.3,-0.22,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
616.0,26.0,31.0,87.0,136.0,75.0,nan,-0.55,-7.92,1.11,4.08,-81.36,130.33,1.04,-0.12,-0.29,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
635.0,16.0,30.0,52.0,139.0,111.0,nan,-0.68,-7.91,1.19,4.08,-81.36,130.33,-0.15,0.02,-0.15,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
658.0,37.0,26.0,78.0,147.0,76.0,nan,-0.58,-7.82,1.09,4.09,-81.37,130.33,-0.01,0.09,0.06,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747343,0.0,19.25038909090909,nan,-99.5964197619048,nan,0.0,0.0,9935.7852,0.0,0.0,0.0,0.0
678.0,18.0,30.0,77.0,160.0,103.0,nan,-0.71,-7.89,1.19,4.09,-81.32,130.33,2.37,-0.33,-0.15,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747367,0.0,19.25038878787879,nan,-99.5964196825397,nan,0.0,0.0,9935.7852,0.0,0.0,2599.7,0.0
703.0,26.0,31.0,68.0,137.0,76.0,nan,-0.57,-7.83,1.31,4.09,-81.3,130.33,0.62,-0.05,-0.08,-0.7,0.58,-0.3,0.3,1.0,27.9,27.28,0.0747367,0.0,19.25038848484849,nan,-99.59641960317461,nan,0.0,0.0,9935.7852,0.0,0.0,2599.7,0.0
